"","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3","noSelect","Actual"
"462","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Au=1",0.377264624221817,"Au","Au=1",1,TRUE
"463","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","B",-0.275437704491723,"B","B=0",1,FALSE
"464","1","11","1","0","1","1","1",0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Bu=1",0.0670095431044593,"Bu","Bu=1",1,TRUE
"465","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","A",-0.179048731088187,"A","A=1",1,FALSE
"466","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Au=0",0.573589113634616,"Au","Au=0",1,TRUE
"467","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","B",-0.0668754099158943,"B","B=1",1,FALSE
"468","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Bu=0",0.638652280621422,"Bu","Bu=0",1,TRUE
"469","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","A",0.180215141471629,"A","A=1",1,TRUE
"470","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Au=0",-0.573737602047954,"Au","Au=0",1,FALSE
"471","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","B",0.0673411761579002,"B","B=1",1,TRUE
"472","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Bu=0",-0.637068476058692,"Bu","Bu=0",1,FALSE
"473","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","A",-0.0489994746527013,"A","A=1",1,FALSE
"474","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Au=0",0.159076853129758,"Au","Au=0",1,TRUE
"475","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","B",-0.456208970262308,"B","B=1",1,FALSE
"476","1","01","0","1","1","0","1",0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Bu=1",-0.755443349528981,"Bu","Bu=1",1,FALSE
"477","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","A",0.0488340274588238,"A","A=1",1,TRUE
"478","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Au=0",-0.159357512262699,"Au","Au=0",1,FALSE
"479","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","B",0.455556035202154,"B","B=1",1,TRUE
"480","1","01","0","1","1","1","1",0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Bu=1",0.75517840054747,"Bu","Bu=1",1,TRUE
"481","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","A",-0.765213215000766,"A","A=1",1,FALSE
"482","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Au=1",-0.395780210542594,"Au","Au=1",1,FALSE
"483","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","B",-0.0271095375720981,"B","B=1",1,FALSE
"484","1","10","1","1","0","0","1",0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Bu=0",0.248819161500434,"Bu","Bu=0",1,TRUE
"485","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","A",0.766916182814761,"A","A=1",1,TRUE
"486","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.394926877133493,"Au","Au=1",1,TRUE
"487","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","B",0.0279787829002071,"B","B=1",1,TRUE
"488","1","10","1","1","0","1","1",0.1,0.7,0.8,0.5,0.028,0.35,26,"disjunctive",0.411764705882353,7,"3","d7","Bu=0",-0.248404817502239,"Bu","Bu=0",1,FALSE
"489","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","A",-0.321984904773206,"A","A=1",1,FALSE
"490","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Au=1",-0.167104552034773,"Au","Au=1",1,FALSE
"491","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","B",-0.269958103866739,"B","B=1",1,FALSE
"492","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,27,"disjunctive",0,6,"3","d6","Bu=1",-0.449063043462259,"Bu","Bu=1",1,FALSE
"493","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","A",0.322606514688455,"A","A=1",1,TRUE
"494","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Au=1",0.1673314883839,"Au","Au=1",1,TRUE
"495","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","B",0.270125857788515,"B","B=1",1,TRUE
"496","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,28,"disjunctive",0.411764705882353,7,"3","d7","Bu=1",0.44882023244736,"Bu","Bu=1",1,TRUE
"497","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","A",0.0874916125992826,"A","A=0",1,TRUE
"498","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Au=0",0.0299221278392038,"Au","Au=0",1,TRUE
"499","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","B",0.0274412053567423,"B","B=0",1,TRUE
"500","0","00","0","0","0","0","0",0.9,0.3,0.2,0.5,0.027,0.15,1,"conjunctive",0.15,1,"3","c1","Bu=0",0.0364835927768615,"Bu","Bu=0",1,TRUE
"501","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","A",0.203705542021911,"A","A=0",1,TRUE
"502","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Au=0",0.0691665917696105,"Au","Au=0",1,TRUE
"503","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","B",0.0634854014677375,"B","B=0",1,TRUE
"504","0","01","0","0","1","0","0",0.9,0.3,0.2,0.5,0.027,0.15,2,"conjunctive",0.15,1,"3","c1","Bu=1",-0.0149784488512202,"Bu","Bu=1",1,FALSE
"505","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","A",0.169270850871338,"A","A=0",1,TRUE
"506","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Au=1",-0.00938926821997506,"Au","Au=1",1,FALSE
"507","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","B",0.0531277048014766,"B","B=0",1,TRUE
"508","0","10","1","0","0","0","0",0.9,0.7,0.2,0.5,0.063,0.35,3,"conjunctive",0.35,1,"3","c1","Bu=0",0.0709483466872913,"Bu","Bu=0",1,TRUE
"509","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","A",0.426073750349945,"A","A=0",1,TRUE
"510","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Au=1",-0.023694870514718,"Au","Au=1",1,FALSE
"511","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","B",0.133624479751122,"B","B=0",1,TRUE
"512","0","11","1","0","1","0","0",0.9,0.7,0.2,0.5,0.063,0.35,4,"conjunctive",0.35,1,"3","c1","Bu=1",-0.0315221222520472,"Bu","Bu=1",1,FALSE
"513","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","A",0.164040282312526,"A","A=0",1,TRUE
"514","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Au=0",0.0561064491059262,"Au","Au=0",1,TRUE
"515","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","B",-0.00729377850233709,"B","B=1",1,FALSE
"516","0","00","0","1","0","0","0",0.9,0.3,0.8,0.5,0.108,0.15,5,"conjunctive",0.15,2,"3","c2","Bu=0",0.0687649207763088,"Bu","Bu=0",1,TRUE
"517","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","A",0.405177032250851,"A","A=0",1,TRUE
"518","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Au=0",0.138360402084411,"Au","Au=0",1,TRUE
"519","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","B",-0.018020728551408,"B","B=1",1,FALSE
"520","0","01","0","1","1","0","0",0.9,0.3,0.8,0.5,0.108,0.15,6,"conjunctive",0.15,2,"3","c2","Bu=1",-0.0299076514567245,"Bu","Bu=1",1,FALSE
"521","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","A",0.346391590388222,"A","A=0",1,TRUE
"522","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Au=1",-0.0191802880586924,"Au","Au=1",1,FALSE
"523","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","B",-0.0154245326751388,"B","B=1",1,FALSE
"524","0","10","1","1","0","0","0",0.9,0.7,0.8,0.5,0.252,0.35,7,"conjunctive",0.35,2,"3","c2","Bu=0",0.144877251134,"Bu","Bu=0",1,TRUE
"525","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","A",0.84860176315248,"A","A=0",1,TRUE
"526","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Au=1",-0.0470559492867504,"Au","Au=1",1,FALSE
"527","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","B",-0.0376503845134592,"B","B=1",1,FALSE
"528","0","11","1","1","1","0","0",0.9,0.7,0.8,0.5,0.252,0.35,8,"conjunctive",0.35,2,"3","c2","Bu=1",-0.0629655601924136,"Bu","Bu=1",1,FALSE
"529","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","A",-0.0451521548654211,"A","A=1",1,FALSE
"530","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Au=0",0.143943515977619,"Au","Au=0",1,TRUE
"531","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","B",0.132064599783525,"B","B=0",1,TRUE
"532","1","00","0","0","0","0","0",0.1,0.3,0.2,0.5,0.003,0.15,9,"conjunctive",0.15,3,"3","c3","Bu=0",0.176480306512709,"Bu","Bu=0",1,TRUE
"533","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","A",-0.109343241103936,"A","A=1",1,FALSE
"534","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Au=0",0.348747076885908,"Au","Au=0",1,TRUE
"535","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","B",0.319413512281998,"B","B=0",1,TRUE
"536","1","01","0","0","1","0","0",0.1,0.3,0.2,0.5,0.003,0.15,10,"conjunctive",0.15,3,"3","c3","Bu=1",-0.0756058616538913,"Bu","Bu=1",1,FALSE
"537","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","A",-0.0950857227122263,"A","A=1",1,FALSE
"538","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Au=1",-0.0490717724438173,"Au","Au=1",1,FALSE
"539","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","B",0.277206462054344,"B","B=0",1,TRUE
"540","1","10","1","0","0","0","0",0.1,0.7,0.2,0.5,0.007,0.35,11,"conjunctive",0.35,3,"3","c3","Bu=0",0.372105966205422,"Bu","Bu=0",1,TRUE
"541","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","A",-0.240853944724146,"A","A=1",1,FALSE
"542","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Au=1",-0.124717115050201,"Au","Au=1",1,FALSE
"543","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","B",0.705178185592152,"B","B=0",1,TRUE
"544","1","11","1","0","1","0","0",0.1,0.7,0.2,0.5,0.007,0.35,12,"conjunctive",0.35,3,"3","c3","Bu=1",-0.166452766075383,"Bu","Bu=1",1,FALSE
"545","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","A",-0.0903079242473751,"A","A=1",1,FALSE
"546","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.28825914583863,"Au","Au=0",1,TRUE
"547","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","B",-0.0374764378779432,"B","B=1",1,FALSE
"548","1","00","0","1","0","0","0",0.1,0.3,0.8,0.5,0.012,0.15,13,"conjunctive",0.230769230769231,4,"3","c4","Bu=0",0.354503882559039,"Bu","Bu=0",1,TRUE
"549","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","A",0.0902511410899523,"A","A=1",1,TRUE
"550","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Au=0",-0.287464671468767,"Au","Au=0",1,FALSE
"551","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","B",0.0373852594137267,"B","B=1",1,TRUE
"552","1","00","0","1","0","1","0",0.1,0.3,0.8,0.5,0.012,0.15,14,"conjunctive",0,5,"3","c5","Bu=0",-0.352703067998398,"Bu","Bu=0",1,FALSE
"553","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","A",-0.227787353601969,"A","A=1",1,FALSE
"554","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Au=0",0.724992829539554,"Au","Au=0",1,TRUE
"555","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","B",-0.0944313068846696,"B","B=1",1,FALSE
"556","1","01","0","1","1","0","0",0.1,0.3,0.8,0.5,0.012,0.15,15,"conjunctive",0.230769230769231,4,"3","c4","Bu=1",-0.157244001829838,"Bu","Bu=1",1,FALSE
"557","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","A",0.227023444486983,"A","A=1",1,TRUE
"558","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Au=0",-0.72606609364337,"Au","Au=0",1,FALSE
"559","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","B",0.0943332672978874,"B","B=1",1,TRUE
"560","1","01","0","1","1","1","0",0.1,0.3,0.8,0.5,0.012,0.15,16,"conjunctive",0,5,"3","c5","Bu=1",0.156639470767161,"Bu","Bu=1",1,TRUE
"561","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","A",-0.194662769210818,"A","A=1",1,FALSE
"562","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Au=1",-0.100976054019976,"Au","Au=1",1,FALSE
"563","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","B",-0.0809255699826752,"B","B=1",1,FALSE
"564","1","10","1","1","0","0","0",0.1,0.7,0.8,0.5,0.028,0.35,17,"conjunctive",0.538461538461539,4,"3","c4","Bu=0",0.763544643227017,"Bu","Bu=0",1,TRUE
"565","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","A",0.1946375490783,"A","A=1",1,TRUE
"566","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Au=1",0.100495932487316,"Au","Au=1",1,TRUE
"567","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","B",0.0811504060738033,"B","B=1",1,TRUE
"568","1","10","1","1","0","1","0",0.1,0.7,0.8,0.5,0.028,0.35,18,"conjunctive",0,5,"3","c5","Bu=0",-0.764522245088152,"Bu","Bu=0",1,FALSE
"569","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","A",-0.647323230190902,"A","A=1",1,FALSE
"570","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Au=1",-0.334447165431867,"Au","Au=1",1,FALSE
"571","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","B",-0.267909443201645,"B","B=1",1,FALSE
"572","1","11","1","1","1","0","1",0.1,0.7,0.8,0.5,0.028,0.35,19,"conjunctive",0,4,"3","c4","Bu=1",-0.446676834475587,"Bu","Bu=1",1,FALSE
"573","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","A",0.646070794090474,"A","A=1",1,TRUE
"574","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Au=1",0.334589688655971,"Au","Au=1",1,TRUE
"575","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","B",0.26946822447318,"B","B=1",1,TRUE
"576","1","11","1","1","1","1","1",0.1,0.7,0.8,0.5,0.028,0.35,20,"conjunctive",1,5,"3","c5","Bu=1",0.44740849183589,"Bu","Bu=1",1,TRUE
