"","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3","noSelect","Actual","logits","soft1"
"256","1","01","0","0","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,"2","d5","Bu=1",0.0934511043112706,"Bu","Bu=1",1,TRUE,0.0692302808166171,0.316162157962677
"257","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"2","d4","A",-0.52266365285886,"A","A=1",1,FALSE,-0.387198757325908,0.203264630028411
"258","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"2","d4","Au=1",-0.754484642124381,"Au","Au=1",1,FALSE,-0.558935970110266,0.171189565644613
"259","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"2","d4","B",0.068198521556632,"B","B=0",1,TRUE,0.0505227073927079,0.314892147407852
"260","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"2","d4","Bu=0",0.049905852226317,"Bu","Bu=0",1,TRUE,0.0369711646479049,0.310653656919124
"261","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"2","d5","A",0.520819213471375,"A","A=1",1,TRUE,0.385832363020716,0.286511006724306
"262","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"2","d5","Au=1",0.755510709333171,"Au","Au=1",1,TRUE,0.559696099394183,0.340917560392744
"263","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"2","d5","B",-0.0685606067899469,"B","B=0",1,FALSE,-0.0507909467309874,0.185147655310685
"264","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"2","d5","Bu=0",-0.0520672225126204,"Bu","Bu=0",1,FALSE,-0.0385723471376385,0.187423777572265
"265","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"2","d4","A",-0.477454911072647,"A","A=1",1,FALSE,-0.353707297676586,0.200320072635098
"266","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"2","d4","Au=1",-0.691829386978224,"Au","Au=1",1,FALSE,-0.512519815476531,0.170904331102745
"267","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"2","d4","B",0.271838159554581,"B","B=0",1,TRUE,0.201382661674618,0.348977136940782
"268","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"2","d4","Bu=1",-0.0263953987337801,"Bu","Bu=1",1,FALSE,-0.0195541923241434,0.279798459321375
"269","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"2","d5","A",0.476236084650861,"A","A=1",1,TRUE,0.352804368855478,0.288534191678984
"270","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"2","d5","Au=1",0.692483673833346,"Au","Au=1",1,TRUE,0.513004523100358,0.338665789200111
"271","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"2","d5","B",-0.271138843796635,"B","B=0",1,FALSE,-0.200864595819121,0.165860094636404
"272","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"2","d5","Bu=1",0.027563179832361,"Bu","Bu=1",1,TRUE,0.0204193058397399,0.206939924484501
"273","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"2","d6","A",-0.0188867200516921,"A","A=1",1,FALSE,-0.0139916263432082,0.199228975864286
"274","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"2","d6","Au=0",0.276696708835207,"Au","Au=0",1,TRUE,0.204981963507785,0.247999910577207
"275","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"2","d6","B",-0.200049889969472,"B","B=1",1,FALSE,-0.148200603534757,0.174207273720984
"276","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"2","d6","Bu=0",0.847628047475179,"Bu","Bu=0",1,TRUE,0.627938301930481,0.378563839837523
"277","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"2","d7","A",0.0202813400500981,"A","A=1",1,TRUE,0.0150247862489545,0.288154433026202
"278","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"2","d7","Au=0",-0.276942313547929,"Au","Au=0",1,FALSE,-0.205163911954055,0.231205716999892
"279","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"2","d7","B",0.200189117822652,"B","B=1",1,TRUE,0.14830374606522,0.329236231512713
"280","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,"2","d7","Bu=0",-0.848416679939018,"Bu","Bu=0",1,FALSE,-0.628522535229114,0.151403618461193
"281","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"2","d6","A",-0.00600402818469493,"A","A=1",1,FALSE,-0.00444789347670858,0.302893523457778
"282","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"2","d6","Au=0",0.073583999390758,"Au","Au=0",1,TRUE,0.0545123674993059,0.321289182292347
"283","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"2","d6","B",-0.824558419183066,"B","B=1",1,FALSE,-0.610847900947329,0.165171004569882
"284","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"2","d6","Bu=1",-0.496274044881872,"Bu","Bu=1",1,FALSE,-0.367648854899907,0.210646289679993
"285","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"2","d7","A",0.00592789729354854,"A","A=1",1,TRUE,0.0043914943253906,0.191842008525142
"286","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"2","d7","Au=0",-0.0737040464785195,"Au","Au=0",1,FALSE,-0.0546013005692594,0.180852063098818
"287","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"2","d7","B",0.823896731303596,"B","B=1",1,TRUE,0.610357710509813,0.351650708381376
"288","1","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,"2","d7","Bu=1",0.49522299122855,"Bu","Bu=1",1,TRUE,0.366870215202612,0.275655219994664
"289","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"2","d6","A",-0.449763782176338,"A","A=1",1,FALSE,-0.333193204838954,0.203004551300825
"290","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"2","d6","Au=1",-0.654678622986307,"Au","Au=1",1,FALSE,-0.484997852599073,0.174412599068617
"291","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"2","d6","B",-0.0711505203876027,"B","B=1",1,FALSE,-0.0527096019141221,0.268731301690527
"292","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"2","d6","Bu=0",0.300284009000996,"Bu","Bu=0",1,TRUE,0.22245586524729,0.353851547940032
"293","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"2","d7","A",0.452239320679688,"A","A=1",1,TRUE,0.335027128868235,0.286807489295523
"294","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"2","d7","Au=1",0.654650660472298,"Au","Au=1",1,TRUE,0.484977137459199,0.333206104275441
"295","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"2","d7","B",0.068019023823858,"B","B=1",1,TRUE,0.0503897322016979,0.215761541867525
"296","1","10","1","1","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,"2","d7","Bu=0",-0.300407674301061,"Bu","Bu=0",1,FALSE,-0.222547478754845,0.164224864561511
"297","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"2","d6","A",-0.199668898644694,"A","A=1",1,FALSE,-0.14791835821944,0.271057232436974
"298","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"2","d6","Au=1",-0.28310553265155,"Au","Au=1",1,FALSE,-0.209729736964072,0.254810112179177
"299","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"2","d6","B",-0.481293814363403,"B","B=1",1,FALSE,-0.356551227181813,0.220015306608269
"300","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"2","d6","Bu=1",-0.286780450714472,"Bu","Bu=1",1,FALSE,-0.212452183224596,0.25411734877558
"301","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"2","d7","A",0.197295355114765,"A","A=1",1,TRUE,0.146159993924888,0.228938345273583
"302","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"2","d7","Au=1",0.285232125270515,"Au","Au=1",1,TRUE,0.211305155524168,0.244349088716465
"303","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"2","d7","B",0.478774450672844,"B","B=1",1,TRUE,0.354684836655324,0.282019882965185
"304","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,"2","d7","Bu=1",0.28712891173494,"Bu","Bu=1",1,TRUE,0.212710329497757,0.244692683044767
"305","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,"2","c1","A",0.0296613208821836,"A","A=0",1,TRUE,0.0219736469590087,0.248419467130595
"306","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,"2","c1","Au=0",0.0708527553636911,"Au","Au=0",1,TRUE,0.0524890121589267,0.256116925971143
"307","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,"2","c1","B",0.0296573898413086,"B","B=0",1,TRUE,0.0219707347723023,0.248418743687779
"308","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,"2","c1","Bu=0",0.0221712722323385,"Bu","Bu=0",1,TRUE,0.016424882445411,0.247044863210484
"309","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,"2","c1","A",0.0604316621319997,"A","A=0",1,TRUE,0.0447688764134668,0.248997096489277
"310","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,"2","c1","Au=0",0.144750912941797,"Au","Au=0",1,TRUE,0.107234113767596,0.265046815610733
"311","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,"2","c1","B",0.0603711343369564,"B","B=0",1,TRUE,0.044724036320041,0.248985931686525
"312","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,"2","c1","Bu=1",-0.00639583248513041,"Bu","Bu=1",1,FALSE,-0.00473814924141264,0.236970156213465
"313","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,"2","c1","A",0.1489785880952,"A","A=0",1,TRUE,0.11036605255236,0.260188477467416
"314","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,"2","c1","Au=1",-0.0380942174963504,"Au","Au=1",1,FALSE,-0.0282208904239087,0.226516850829201
"315","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,"2","c1","B",0.1492980086469,"B","B=0",1,TRUE,0.11060268511712,0.260250053819358
"316","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,"2","c1","Bu=0",0.11139790703179,"Bu","Bu=0",1,TRUE,0.0825255992749581,0.253044617884024
"317","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,"2","c1","A",0.298771002021417,"A","A=0",1,TRUE,0.2213350021088,0.282478062410033
"318","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,"2","c1","Au=1",-0.076243998969222,"Au","Au=1",1,FALSE,-0.0564829436540378,0.213958687350775
"319","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,"2","c1","B",0.298638253029761,"B","B=0",1,TRUE,0.221236659237004,0.28245028407208
"320","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,"2","c1","Bu=1",-0.031846085274887,"Bu","Bu=1",1,FALSE,-0.02359216022902,0.221112966167112
"321","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","A",0.0721989380488944,"A","A=0",1,TRUE,0.0534862888204915,0.249816291138495
"322","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","Au=0",0.172728437340371,"Au","Au=0",1,TRUE,0.127960373611627,0.269131443306117
"323","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","B",-0.0127273987167075,"B","B=1",1,FALSE,-0.00942868887121805,0.234583320153227
"324","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","Bu=0",0.0539896007098237,"Bu","Bu=0",1,TRUE,0.039996479933168,0.246468945402162
"325","0","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","A",0.142227714716344,"A","A=0",1,TRUE,0.105364882547789,0.254413936737061
"326","0","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","Au=0",0.339294674533435,"Au","Au=0",1,TRUE,0.251355677074642,0.294404127637359
"327","0","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","B",-0.0250746800996688,"B","B=1",1,FALSE,-0.0185757798955999,0.224757479117109
"328","0","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","Bu=1",-0.015100015003148,"Bu","Bu=1",1,FALSE,-0.0111863662468993,0.226424456508471
"329","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","A",0.358022952273876,"A","A=0",1,TRUE,0.265229926466749,0.295541351849239
"330","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","Au=1",-0.0915078767461088,"Au","Au=1",1,FALSE,-0.0677907024294143,0.211830862264082
"331","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","B",-0.0631669173178904,"B","B=1",1,FALSE,-0.0467952032933887,0.216325374108198
"332","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","Bu=0",0.267160169716245,"Bu","Bu=0",1,TRUE,0.197917121566214,0.276302411778481
"333","0","11","1","1","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","A",0.734852188263301,"A","A=0",1,TRUE,0.544391890573285,0.387706064322997
"334","0","11","1","1","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","Au=1",-0.18836350129527,"Au","Au=1",1,FALSE,-0.139543113870941,0.195647091341303
"335","0","11","1","1","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","B",-0.12985131267442,"B","B=1",1,FALSE,-0.096196218408649,0.204314276071929
"336","0","11","1","1","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","Bu=1",-0.0778893261785283,"Bu","Bu=1",1,FALSE,-0.0577018320296753,0.212332568263771
"337","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","A",-0.0127391758753455,"A","A=1",1,FALSE,-0.0094374136049249,0.234610563392399
"338","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","Au=0",0.172031410125611,"Au","Au=0",1,TRUE,0.127444003150622,0.269026094159949
"339","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","B",0.0723382704334881,"B","B=0",1,TRUE,0.0535895087897296,0.24987327387642
"340","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","Bu=0",0.0539367495628891,"Bu","Bu=0",1,TRUE,0.0399573268405349,0.246490068571233
"341","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","A",-0.0250924538332862,"A","A=1",1,FALSE,-0.0185889470013132,0.224681620835771
"342","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","Au=0",0.340647902279669,"Au","Au=0",1,TRUE,0.252358172845784,0.294603829068114
"343","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","B",0.14238839283232,"B","B=0",1,TRUE,0.105483915823769,0.254361693544311
"344","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","Bu=1",-0.0150890386253102,"Bu","Bu=1",1,FALSE,-0.0111782347462,0.226352856551804
"345","1","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","A",-0.0636874546908193,"A","A=1",1,FALSE,-0.0471808268638003,0.216062589445809
"346","1","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","Au=1",-0.0922165718108539,"Au","Au=1",1,FALSE,-0.0683157166462846,0.211544048064057
"347","1","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","B",0.360583995605678,"B","B=0",1,TRUE,0.267127194030903,0.2958569772415
"348","1","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","Bu=0",0.269422971014092,"Bu","Bu=0",1,TRUE,0.199593445997441,0.276536385248633
"349","1","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","A",-0.130281580449551,"A","A=1",1,FALSE,-0.0965149686162382,0.204115276334625
"350","1","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","Au=1",-0.188327818927966,"Au","Au=1",1,FALSE,-0.139516679723085,0.195524013524852
"351","1","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","B",0.73755377057744,"B","B=0",1,TRUE,0.546393271976271,0.388228139376895
"352","1","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","Bu=1",-0.0782762468479107,"Bu","Bu=1",1,FALSE,-0.0579884699115122,0.212132570763628
"353","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","A",-0.0299498599112212,"A","A=1",1,FALSE,-0.0221874019290976,0.221797894053296
"354","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","Au=0",0.410140898334671,"Au","Au=0",1,TRUE,0.303839850533093,0.307290585516006
"355","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","B",-0.0299574306950685,"B","B=1",1,FALSE,-0.0221930105037165,0.221796650086745
"356","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","Bu=0",0.126832915478717,"Bu","Bu=0",1,TRUE,0.0939601347688176,0.249114870343954
"357","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","A",0.0307990576737644,"A","A=1",1,TRUE,0.0228165031045517,0.277422036634013
"358","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","Au=0",-0.417785484946772,"Au","Au=0",1,FALSE,-0.309503099584916,0.198983188639378
"359","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","B",0.0309189162805966,"B","B=1",1,TRUE,0.0229052965443986,0.277446670984604
"360","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","Bu=0",-0.130652886677932,"Bu","Bu=0",1,FALSE,-0.0967900390356755,0.246148103742005
"361","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","A",-0.0604280057948031,"A","A=1",1,FALSE,-0.0447661677322506,0.202548632331632
"362","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","Au=0",0.819540826949105,"Au","Au=0",1,TRUE,0.60713077719646,0.388726869600743
"363","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","B",-0.0604464864207106,"B","B=1",1,FALSE,-0.0447798585166524,0.202545859300959
"364","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","Bu=1",-0.0364505257391561,"Bu","Bu=1",1,FALSE,-0.0270032136209948,0.206178638766666
"365","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","A",0.0607603032602635,"A","A=1",1,TRUE,0.04501233974935,0.285528593964361
"366","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","Au=0",-0.822063085650469,"Au","Au=0",1,FALSE,-0.608999312399703,0.148462221606697
"367","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","B",0.0608439771991572,"B","B=1",1,TRUE,0.0450743269278787,0.28554629362486
"368","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","Bu=1",0.0365968067912835,"Bu","Bu=1",1,TRUE,0.0271115812897513,0.280462890804082
"369","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","A",-0.160046235830273,"A","A=1",1,FALSE,-0.118565167654589,0.207926492362061
"370","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","Au=1",-0.231215248514153,"Au","Au=1",1,FALSE,-0.171288468998736,0.197247900100394
"371","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","B",-0.15997361496314,"B","B=1",1,FALSE,-0.118511368793015,0.207937678871549
"372","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","Bu=0",0.678149192697577,"Bu","Bu=0",1,TRUE,0.502385278290962,0.386887928665996
"373","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","A",0.159608654360184,"A","A=1",1,TRUE,0.118240999328515,0.278441314570378
"374","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","Au=1",0.230750043043793,"Au","Au=1",1,TRUE,0.170943836309933,0.293509543366531
"375","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","B",0.159103971682707,"B","B=1",1,TRUE,0.117867121205377,0.278337230912796
"376","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","Bu=0",-0.677971260796057,"Bu","Bu=0",1,FALSE,-0.502253463096276,0.149711911150296
"377","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","A",-0.41653596663922,"A","A=1",1,FALSE,-0.308577433655606,0.249850907592155
"378","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","Au=1",-0.60310434062689,"Au","Au=1",1,FALSE,-0.446790684508633,0.217598390744487
"379","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","B",-0.416045893301605,"B","B=1",1,FALSE,-0.308214378397631,0.249941633746173
"380","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","Bu=1",-0.250233109301285,"Bu","Bu=1",1,FALSE,-0.185377246788231,0.282609067917186
"381","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","A",0.416883194707475,"A","A=1",1,TRUE,0.308834666535302,0.248061001347374
"382","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","Au=1",0.602677117034054,"Au","Au=1",1,TRUE,0.446474189486755,0.284665330707622
"383","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","B",0.417340677948756,"B","B=1",1,TRUE,0.3091735784561,0.248145086425729
"384","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","Bu=1",0.249479103010961,"Bu","Bu=1",1,TRUE,0.184818665189851,0.219128581519275
