"","trial_id","pgroup","trialtype","node3","n","prop","ig","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","Actual","baseline","A","B","E","Include","Observed","Known"
"135","2_c5","2","c5","Bu=0",1,0.0119047619047619,0.464,-Inf,0,0,-Inf,-0.0370769448179488,0,-Inf,0.2,FALSE,0.125,1,1,1,TRUE,FALSE,FALSE
"136","2_c5","2","c5","Bu=1",29,0.345238095238095,0.258,0.249479103010961,0.249479103010961,0.046308029130601,1,0.046308029130601,1,0.8,0.8,TRUE,0.125,1,1,1,TRUE,FALSE,TRUE
"137","2_d1","2","d1","A=0",9,0.140625,0,0.0850729241331937,0.0850729241331937,0.0850729241331937,1,0.0850729241331937,1,1,1,TRUE,0.125,0,0,0,TRUE,TRUE,TRUE
"138","2_d1","2","d1","A=1",3,0.046875,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,0,0,FALSE,TRUE,FALSE
"139","2_d1","2","d1","Au=0",8,0.125,0,0.0659906148888915,0.0659906148888915,0.0659906148888915,0.9,0.0659906148888915,0.9,0.9,0.9,TRUE,0.125,0,0,0,TRUE,FALSE,FALSE
"140","2_d1","2","d1","Au=1",2,0.03125,0,-Inf,-0.0145293778356654,0,-Inf,-0.0145293778356654,0.1,-Inf,0.1,FALSE,0.125,0,0,0,TRUE,FALSE,FALSE
"141","2_d1","2","d1","B=0",32,0.5,0,0.822470602565974,0.822470602565974,0.822470602565974,1,0.822470602565974,1,1,1,TRUE,0.125,0,0,0,TRUE,TRUE,TRUE
"142","2_d1","2","d1","B=1",1,0.015625,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,0,0,FALSE,TRUE,FALSE
"143","2_d1","2","d1","Bu=0",4,0.0625,0,0.0616551730824739,0.0616551730824739,0.0616551730824739,0.2,0.0616551730824739,0.2,0.2,0.2,TRUE,0.125,0,0,0,TRUE,FALSE,FALSE
"144","2_d1","2","d1","Bu=1",5,0.078125,0,-Inf,-0.0785987436578699,0,-Inf,-0.0785987436578699,0.8,-Inf,0.8,FALSE,0.125,0,0,0,TRUE,FALSE,FALSE
"145","2_d2","2","d2","A=0",15,0.208333333333333,0,0.0638456184263297,0.0638456184263297,0.0291791910897968,1,0.0291791910897968,1,1,1,TRUE,0.125,0,1,0,TRUE,TRUE,TRUE
"146","2_d2","2","d2","A=1",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,0,FALSE,TRUE,FALSE
"147","2_d2","2","d2","Au=0",1,0.0138888888888889,0,0.0443529729707329,0.0443529729707329,0.0175728350219584,0.9,0.0175728350219584,0.9,0.9,0.9,TRUE,0.125,0,1,0,TRUE,FALSE,FALSE
"148","2_d2","2","d2","Au=1",3,0.0416666666666667,0,-Inf,-0.0115219525471551,0,-Inf,-0.00502938380173447,0.1,-Inf,0.1,FALSE,0.125,0,1,0,TRUE,FALSE,FALSE
"149","2_d2","2","d2","B=0",2,0.0277777777777778,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,0,FALSE,TRUE,FALSE
"150","2_d2","2","d2","B=1",7,0.0972222222222222,0,-Inf,-0.206035990862506,0,-Inf,-0.704894237131401,0,-Inf,0,FALSE,0.125,0,1,0,TRUE,TRUE,FALSE
"151","2_d2","2","d2","Bu=0",38,0.527777777777778,0.464,0.872819252056638,0.872819252056638,0.174563850411328,1,0.174563850411328,1,0.2,0.2,TRUE,0.125,0,1,0,TRUE,FALSE,TRUE
"152","2_d2","2","d2","Bu=1",6,0.0833333333333333,0.258,-Inf,0,0,-Inf,-0.399452127014449,0,-Inf,0.8,FALSE,0.125,0,1,0,TRUE,FALSE,FALSE
"153","2_d3","2","d3","A=0",4,0.0597014925373134,0,-Inf,-0.0189082167113975,0,-Inf,-0.0280001505130428,0,-Inf,0,FALSE,0.125,0,1,1,TRUE,TRUE,FALSE
"154","2_d3","2","d3","A=1",2,0.0298507462686567,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,1,FALSE,TRUE,FALSE
"155","2_d3","2","d3","Au=0",2,0.0298507462686567,0,-Inf,-0.0111853037690157,0,-Inf,-0.0179821865978482,0.9,-Inf,0.9,FALSE,0.125,0,1,1,TRUE,FALSE,FALSE
"156","2_d3","2","d3","Au=1",3,0.0447761194029851,0,-Inf,0.00367797606132431,0,-Inf,0.00528139998412662,0.1,-Inf,0.1,FALSE,0.125,0,1,1,TRUE,FALSE,FALSE
"157","2_d3","2","d3","B=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,1,FALSE,TRUE,FALSE
"158","2_d3","2","d3","B=1",11,0.164179104477612,0,0.829375778677761,0.829375778677761,0.704751337624993,1,0.704751337624993,1,1,1,TRUE,0.125,0,1,1,TRUE,TRUE,TRUE
"159","2_d3","2","d3","Bu=0",2,0.0298507462686567,0.464,-Inf,0,0,-Inf,-0.174478332844217,0,-Inf,0.2,FALSE,0.125,0,1,1,TRUE,FALSE,FALSE
"160","2_d3","2","d3","Bu=1",43,0.641791044776119,0.258,0.499918057575391,0.499918057575391,0.399934446060312,1,0.399934446060312,1,0.8,0.8,TRUE,0.125,0,1,1,TRUE,FALSE,TRUE
"161","2_d4","2","d4","A=0",2,0.0246913580246914,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,0,FALSE,TRUE,FALSE
"162","2_d4","2","d4","A=1",8,0.0987654320987654,0,-Inf,-0.0288259525008442,0,-Inf,-0.0745930231937488,0,-Inf,0,FALSE,0.125,1,0,0,TRUE,TRUE,FALSE
"163","2_d4","2","d4","Au=0",34,0.419753086419753,0.137,0.38822944390725,0.38822944390725,0.349406499516525,1,0.349406499516525,1,0.9,0.9,TRUE,0.125,1,0,0,TRUE,FALSE,TRUE
"164","2_d4","2","d4","Au=1",5,0.0617283950617284,0.332,-Inf,0,0,-Inf,-0.0704360438007455,0,-Inf,0.1,FALSE,0.125,1,0,0,TRUE,FALSE,FALSE
"165","2_d4","2","d4","B=0",21,0.259259259259259,0,0.777888824006953,0.777888824006953,0.723210964801757,1,0.723210964801757,1,1,1,TRUE,0.125,1,0,0,TRUE,TRUE,TRUE
"166","2_d4","2","d4","B=1",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,0,FALSE,TRUE,FALSE
"167","2_d4","2","d4","Bu=0",2,0.0246913580246914,0,0.0519783117681532,0.0519783117681532,0.0477785976358642,0.2,0.0477785976358642,0.2,0.2,0.2,TRUE,0.125,1,0,0,TRUE,FALSE,FALSE
"168","2_d4","2","d4","Bu=1",9,0.111111111111111,0,-Inf,-0.0749254121607683,0,-Inf,-0.0695445028433939,0.8,-Inf,0.8,FALSE,0.125,1,0,0,TRUE,FALSE,FALSE
"169","2_d5","2","d5","A=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,1,FALSE,TRUE,FALSE
"170","2_d5","2","d5","A=1",14,0.191780821917808,0,0.485152710414963,0.485152710414963,0.0752970643946328,1,0.0752970643946328,1,1,1,TRUE,0.125,1,0,1,TRUE,TRUE,TRUE
"171","2_d5","2","d5","Au=0",2,0.0273972602739726,0.137,-Inf,0,0,-Inf,-0.346956597139402,0,-Inf,0.9,FALSE,0.125,1,0,1,TRUE,FALSE,FALSE
"172","2_d5","2","d5","Au=1",36,0.493150684931507,0.332,0.705089080933311,0.705089080933311,0.0705089080933311,1,0.0705089080933311,1,0.1,0.1,TRUE,0.125,1,0,1,TRUE,FALSE,TRUE
"173","2_d5","2","d5","B=0",10,0.136986301369863,0,-Inf,-0.230623196395297,0,-Inf,-0.724765697887274,0,-Inf,0,FALSE,0.125,1,0,1,TRUE,TRUE,FALSE
"174","2_d5","2","d5","B=1",3,0.0410958904109589,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,1,FALSE,TRUE,FALSE
"175","2_d5","2","d5","Bu=0",4,0.0547945205479452,0,-Inf,-0.0104134445025241,0,-Inf,-0.04817773229385,0.2,-Inf,0.2,FALSE,0.125,1,0,1,TRUE,FALSE,FALSE
"176","2_d5","2","d5","Bu=1",4,0.0547945205479452,0,-Inf,0.0220505438658888,0,-Inf,0.0694898494907037,0.8,-Inf,0.8,FALSE,0.125,1,0,1,TRUE,FALSE,FALSE
"177","2_d6","2","d6","A=0",2,0.0294117647058824,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,0,FALSE,TRUE,FALSE
"178","2_d6","2","d6","A=1",6,0.0882352941176471,0,-Inf,-0.0188867200516921,0,-Inf,-0.0326912974373872,0,-Inf,0,FALSE,0.125,1,1,0,TRUE,TRUE,FALSE
"179","2_d6","2","d6","Au=0",19,0.279411764705882,0.137,0.276696708835207,0.276696708835207,0.102785887151683,1,0.102785887151683,1,0.9,0.9,TRUE,0.125,1,1,0,TRUE,FALSE,TRUE
"180","2_d6","2","d6","Au=1",1,0.0147058823529412,0.332,-Inf,0,0,-Inf,-0.0357420150718502,0,-Inf,0.1,FALSE,0.125,1,1,0,TRUE,FALSE,FALSE
"181","2_d6","2","d6","B=0",4,0.0588235294117647,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,0,FALSE,TRUE,FALSE
"182","2_d6","2","d6","B=1",6,0.0882352941176471,0,-Inf,-0.200049889969472,0,-Inf,-0.669617557563137,0,-Inf,0,FALSE,0.125,1,1,0,TRUE,TRUE,FALSE
"183","2_d6","2","d6","Bu=0",26,0.382352941176471,0.464,0.847628047475179,0.847628047475179,0.158578728725552,1,0.158578728725552,1,0.2,0.2,TRUE,0.125,1,1,0,TRUE,FALSE,TRUE
"184","2_d6","2","d6","Bu=1",4,0.0588235294117647,0.258,-Inf,0,0,-Inf,-0.380259748372105,0,-Inf,0.8,FALSE,0.125,1,1,0,TRUE,FALSE,FALSE
"185","2_d7","2","d7","A=0",1,0.0138888888888889,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,1,FALSE,TRUE,FALSE
"186","2_d7","2","d7","A=1",7,0.0972222222222222,0,0.035483537651378,0.035483537651378,0.0327471420831476,1,0.0327471420831476,1,1,1,TRUE,0.125,1,1,1,TRUE,TRUE,TRUE
"187","2_d7","2","d7","Au=0",3,0.0416666666666667,-0.028,-Inf,-0.0647157481274805,0,-Inf,-0.102916529903161,0.878048780487805,-Inf,0.9,FALSE,0.125,1,1,1,TRUE,FALSE,FALSE
"188","2_d7","2","d7","Au=1",10,0.138888888888889,-0.038,0.0437946136964478,0.0437946136964478,0.0359115832310872,0.121951219512195,0.0359115832310872,0.121951219512195,0.1,0.1,TRUE,0.125,1,1,1,TRUE,FALSE,FALSE
"189","2_d7","2","d7","B=0",1,0.0138888888888889,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,1,FALSE,TRUE,FALSE
"190","2_d7","2","d7","B=1",14,0.194444444444444,0,0.771790223254748,0.771790223254748,0.668902024276971,1,0.668902024276971,1,1,1,TRUE,0.125,1,1,1,TRUE,TRUE,TRUE
"191","2_d7","2","d7","Bu=0",1,0.0138888888888889,0.333,-Inf,-0.00732701644636735,0,-Inf,-0.158723155875045,0.024390243902439,-Inf,0.2,FALSE,0.125,1,1,1,TRUE,FALSE,FALSE
"192","2_d7","2","d7","Bu=1",35,0.486111111111111,0.223,0.46284252027238,0.46284252027238,0.379530866623351,0.975609756097561,0.379530866623351,0.975609756097561,0.8,0.8,TRUE,0.125,1,1,1,TRUE,FALSE,FALSE
"193","3_c1","3","c1","A=0",23,0.306666666666667,0,0.252050183620628,0.252050183620628,0.252050183620628,1,0.252050183620628,1,1,1,TRUE,0.125,0,0,0,TRUE,TRUE,TRUE
"194","3_c1","3","c1","A=1",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,0,0,FALSE,TRUE,FALSE
"195","3_c1","3","c1","Au=0",3,0.04,0,0.0148633079413221,0.0148633079413221,0.0148633079413221,0.3,0.0148633079413221,0.3,0.3,0.3,TRUE,0.125,0,0,0,TRUE,FALSE,FALSE
"196","3_c1","3","c1","Au=1",5,0.0666666666666667,0,-Inf,-0.0115794485571426,0,-Inf,-0.0115794485571426,0.7,-Inf,0.7,FALSE,0.125,0,0,0,TRUE,FALSE,FALSE
"197","3_c1","3","c1","B=0",24,0.32,0,0.0790022556170816,0.0790022556170816,0.0790022556170816,1,0.0790022556170816,1,1,1,TRUE,0.125,0,0,0,TRUE,TRUE,TRUE
"198","3_c1","3","c1","B=1",7,0.0933333333333333,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,0,0,FALSE,TRUE,FALSE
"199","3_c1","3","c1","Bu=0",7,0.0933333333333333,0,0.0303044602570812,0.0303044602570812,0.0303044602570812,0.5,0.0303044602570812,0.5,0.5,0.5,TRUE,0.125,0,0,0,TRUE,FALSE,FALSE
"200","3_c1","3","c1","Bu=1",6,0.08,0,-Inf,-0.0132795101158995,0,-Inf,-0.0132795101158995,0.5,-Inf,0.5,FALSE,0.125,0,0,0,TRUE,FALSE,FALSE
"201","3_c2","3","c2","A=0",34,0.557377049180328,0,0.503630270923752,0.503630270923752,0.503630270923752,1,0.503630270923752,1,1,1,TRUE,0.125,0,1,0,TRUE,TRUE,TRUE
"202","3_c2","3","c2","A=1",2,0.0327868852459016,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,0,FALSE,TRUE,FALSE
"203","3_c2","3","c2","Au=0",4,0.0655737704918033,0,0.0291700276785506,0.0291700276785506,0.0291700276785506,0.3,0.0291700276785506,0.3,0.3,0.3,TRUE,0.125,0,1,0,TRUE,FALSE,FALSE
"204","3_c2","3","c2","Au=1",3,0.0491803278688525,0,-Inf,-0.023182683070905,0,-Inf,-0.023182683070905,0.7,-Inf,0.7,FALSE,0.125,0,1,0,TRUE,FALSE,FALSE
"205","3_c2","3","c2","B=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,0,FALSE,TRUE,FALSE
"206","3_c2","3","c2","B=1",9,0.147540983606557,0,-Inf,-0.0223733970740711,0,-Inf,-0.0223733970740711,0,-Inf,0,FALSE,0.125,0,1,0,TRUE,TRUE,FALSE
"207","3_c2","3","c2","Bu=0",6,0.0983606557377049,0,0.0610217760133463,0.0610217760133463,0.0610217760133463,0.5,0.0610217760133463,0.5,0.5,0.5,TRUE,0.125,0,1,0,TRUE,FALSE,FALSE
"208","3_c2","3","c2","Bu=1",3,0.0491803278688525,0,-Inf,-0.0265240937858534,0,-Inf,-0.0265240937858534,0.5,-Inf,0.5,FALSE,0.125,0,1,0,TRUE,FALSE,FALSE
"209","3_c3","3","c3","A=0",6,0.0789473684210526,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,0,FALSE,TRUE,FALSE
"210","3_c3","3","c3","A=1",10,0.131578947368421,0,-Inf,-0.140753192998134,0,-Inf,-0.140753192998134,0,-Inf,0,FALSE,0.125,1,0,0,TRUE,TRUE,FALSE
"211","3_c3","3","c3","Au=0",10,0.131578947368421,0,0.0739035889295291,0.0739035889295291,0.0739035889295291,0.3,0.0739035889295291,0.3,0.3,0.3,TRUE,0.125,1,0,0,TRUE,FALSE,FALSE
"212","3_c3","3","c3","Au=1",8,0.105263157894737,0,-Inf,-0.0608261106229064,0,-Inf,-0.0608261106229064,0.7,-Inf,0.7,FALSE,0.125,1,0,0,TRUE,FALSE,FALSE
"213","3_c3","3","c3","B=0",31,0.407894736842105,0,0.411556343486102,0.411556343486102,0.411556343486102,1,0.411556343486102,1,1,1,TRUE,0.125,1,0,0,TRUE,TRUE,TRUE
"214","3_c3","3","c3","B=1",2,0.0263157894736842,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,0,FALSE,TRUE,FALSE
"215","3_c3","3","c3","Bu=0",5,0.0657894736842105,0,0.156709134148804,0.156709134148804,0.156709134148804,0.5,0.156709134148804,0.5,0.5,0.5,TRUE,0.125,1,0,0,TRUE,FALSE,FALSE
"216","3_c3","3","c3","Bu=1",4,0.0526315789473684,0,-Inf,-0.0695993473744679,0,-Inf,-0.0695993473744679,0.5,-Inf,0.5,FALSE,0.125,1,0,0,TRUE,FALSE,FALSE
"217","3_c4","3","c4","A=0",5,0.0649350649350649,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,0,FALSE,TRUE,FALSE
"218","3_c4","3","c4","A=1",6,0.0779220779220779,0,-Inf,-0.178225016771058,0,-Inf,-0.342409391468003,0,-Inf,0,FALSE,0.125,1,1,0,TRUE,TRUE,FALSE
"219","3_c4","3","c4","Au=0",12,0.155844155844156,0.006,0.233827378933427,0.233827378933427,0.151987796306728,0.461538461538462,0.151987796306728,0.461538461538462,0.3,0.3,TRUE,0.125,1,1,0,TRUE,FALSE,FALSE
"220","3_c4","3","c4","Au=1",4,0.051948051948052,-0.121,-Inf,-0.0543717213953715,0,-Inf,-0.152398126808145,0.538461538461539,-Inf,0.7,FALSE,0.125,1,1,0,TRUE,FALSE,FALSE
"221","3_c4","3","c4","B=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,0,FALSE,TRUE,FALSE
"222","3_c4","3","c4","B=1",10,0.12987012987013,0,-Inf,-0.0740155557051204,0,-Inf,-0.141878416328904,0,-Inf,0,FALSE,0.125,1,1,0,TRUE,TRUE,FALSE
"223","3_c4","3","c4","Bu=0",36,0.467532467532468,0.209,0.492948011558941,0.492948011558941,0.320416207513312,0.769230769230769,0.320416207513312,0.769230769230769,0.5,0.5,TRUE,0.125,1,1,0,TRUE,FALSE,FALSE
"224","3_c4","3","c4","Bu=1",4,0.051948051948052,0.012,-Inf,-0.0362870773453472,0,-Inf,-0.179923492340931,0.230769230769231,-Inf,0.5,FALSE,0.125,1,1,0,TRUE,FALSE,FALSE
"225","3_c5","3","c5","A=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,1,FALSE,TRUE,FALSE
"226","3_c5","3","c5","A=1",11,0.148648648648649,0,0.646070794090474,0.646070794090474,0.341839107945611,1,0.341839107945611,1,1,1,TRUE,0.125,1,1,1,TRUE,TRUE,TRUE
"227","3_c5","3","c5","Au=0",1,0.0135135135135135,0.521,-Inf,0,0,-Inf,-0.15202961476682,0,-Inf,0.3,FALSE,0.125,1,1,1,TRUE,FALSE,FALSE
"228","3_c5","3","c5","Au=1",22,0.297297297297297,0.36,0.334589688655971,0.334589688655971,0.15227996740015,1,0.15227996740015,1,0.7,0.7,TRUE,0.125,1,1,1,TRUE,FALSE,TRUE
"229","3_c5","3","c5","B=0",1,0.0135135135135135,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,1,1,FALSE,TRUE,FALSE
"230","3_c5","3","c5","B=1",12,0.162162162162162,0,0.26946822447318,0.26946822447318,0.142474299698186,1,0.142474299698186,1,1,1,TRUE,0.125,1,1,1,TRUE,TRUE,TRUE
"231","3_c5","3","c5","Bu=0",2,0.027027027027027,0.5,-Inf,0,0,-Inf,-0.320488245980613,0,-Inf,0.5,FALSE,0.125,1,1,1,TRUE,FALSE,FALSE
"232","3_c5","3","c5","Bu=1",25,0.337837837837838,0.5,0.44740849183589,0.44740849183589,0.180088892757635,1,0.180088892757635,1,0.5,0.5,TRUE,0.125,1,1,1,TRUE,FALSE,TRUE
"233","3_d1","3","d1","A=0",17,0.232876712328767,0,0.357516653561562,0.357516653561562,0.357516653561562,1,0.357516653561562,1,1,1,TRUE,0.125,0,0,0,TRUE,TRUE,TRUE
"234","3_d1","3","d1","A=1",1,0.0136986301369863,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,0,0,FALSE,TRUE,FALSE
"235","3_d1","3","d1","Au=0",4,0.0547945205479452,0,0.012487905332325,0.012487905332325,0.012487905332325,0.3,0.012487905332325,0.3,0.3,0.3,TRUE,0.125,0,0,0,TRUE,FALSE,FALSE
"236","3_d1","3","d1","Au=1",4,0.0547945205479452,0,-Inf,-0.0177882163620358,0,-Inf,-0.0177882163620358,0.7,-Inf,0.7,FALSE,0.125,0,0,0,TRUE,FALSE,FALSE
"237","3_d1","3","d1","B=0",24,0.328767123287671,0,0.566037842326782,0.566037842326782,0.566037842326782,1,0.566037842326782,1,1,1,TRUE,0.125,0,0,0,TRUE,TRUE,TRUE
"238","3_d1","3","d1","B=1",9,0.123287671232877,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,0,0,FALSE,TRUE,FALSE
"239","3_d1","3","d1","Bu=0",12,0.164383561643836,0,0.18365264763006,0.18365264763006,0.18365264763006,0.5,0.18365264763006,0.5,0.5,0.5,TRUE,0.125,0,0,0,TRUE,FALSE,FALSE
"240","3_d1","3","d1","Bu=1",2,0.0273972602739726,0,-Inf,-0.101423030365927,0,-Inf,-0.101423030365927,0.5,-Inf,0.5,FALSE,0.125,0,0,0,TRUE,FALSE,FALSE
"241","3_d2","3","d2","A=0",13,0.183098591549296,0,0.276708278026883,0.276708278026883,0.168455574136425,1,0.168455574136425,1,1,1,TRUE,0.125,0,1,0,TRUE,TRUE,TRUE
"242","3_d2","3","d2","A=1",1,0.0140845070422535,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,0,FALSE,TRUE,FALSE
"243","3_d2","3","d2","Au=0",6,0.0845070422535211,0,0.00864451979876477,0.00864451979876477,0.00504993489341185,0.3,0.00504993489341185,0.3,0.3,0.3,TRUE,0.125,0,1,0,TRUE,FALSE,FALSE
"244","3_d2","3","d2","Au=1",8,0.112676056338028,0,-Inf,-0.0143225389320312,0,-Inf,-0.00804810576745133,0.7,-Inf,0.7,FALSE,0.125,0,1,0,TRUE,FALSE,FALSE
"245","3_d2","3","d2","B=0",2,0.028169014084507,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,0,FALSE,TRUE,FALSE
"246","3_d2","3","d2","B=1",7,0.0985915492957746,0,-Inf,-0.0959584743682388,0,-Inf,-0.296608821174973,0,-Inf,0,FALSE,0.125,0,1,0,TRUE,TRUE,FALSE
"247","3_d2","3","d2","Bu=0",30,0.422535211267606,0.5,0.899790339806918,0.899790339806918,0.449895169903459,1,0.449895169903459,1,0.5,0.5,TRUE,0.125,0,1,0,TRUE,FALSE,TRUE
"248","3_d2","3","d2","Bu=1",4,0.0563380281690141,0.5,-Inf,0,0,-Inf,-0.413445906423771,0,-Inf,0.5,FALSE,0.125,0,1,0,TRUE,FALSE,FALSE
"249","3_d3","3","d3","A=0",10,0.119047619047619,0,-Inf,-0.0606458233242306,0,-Inf,-0.169912591095511,0,-Inf,0,FALSE,0.125,0,1,1,TRUE,TRUE,FALSE
"250","3_d3","3","d3","A=1",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,1,FALSE,TRUE,FALSE
"251","3_d3","3","d3","Au=0",2,0.0238095238095238,0,-Inf,-0.00218499301822921,0,-Inf,-0.00559144820610003,0.3,-Inf,0.3,FALSE,0.125,0,1,1,TRUE,FALSE,FALSE
"252","3_d3","3","d3","Au=1",1,0.0119047619047619,0,-Inf,0.00311494341094472,0,-Inf,0.00838949518153539,0.7,-Inf,0.7,FALSE,0.125,0,1,1,TRUE,FALSE,FALSE
"253","3_d3","3","d3","B=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,0,1,1,FALSE,TRUE,FALSE
"254","3_d3","3","d3","B=1",26,0.30952380952381,0,0.496859152332432,0.496859152332432,0.296279419975429,1,0.296279419975429,1,1,1,TRUE,0.125,0,1,1,TRUE,TRUE,TRUE
"255","3_d3","3","d3","Bu=0",1,0.0119047619047619,0.5,-Inf,0,0,-Inf,-0.449684089505251,0,-Inf,0.5,FALSE,0.125,0,1,1,TRUE,FALSE,FALSE
"256","3_d3","3","d3","Bu=1",44,0.523809523809524,0.5,0.826631311153804,0.826631311153804,0.413315655576902,1,0.413315655576902,1,0.5,0.5,TRUE,0.125,0,1,1,TRUE,FALSE,TRUE
"257","3_d4","3","d4","A=0",3,0.0434782608695652,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,0,FALSE,TRUE,FALSE
"258","3_d4","3","d4","A=1",6,0.0869565217391304,0,-Inf,-0.195641154274036,0,-Inf,-0.604231406781784,0,-Inf,0,FALSE,0.125,1,0,0,TRUE,TRUE,FALSE
"259","3_d4","3","d4","Au=0",36,0.521739130434783,0.521,0.623496249018715,0.623496249018715,0.187048874705614,1,0.187048874705614,1,0.3,0.3,TRUE,0.125,1,0,0,TRUE,FALSE,TRUE
"260","3_d4","3","d4","Au=1",1,0.0144927536231884,0.36,-Inf,0,0,-Inf,-0.282635328444816,0,-Inf,0.7,FALSE,0.125,1,0,0,TRUE,FALSE,FALSE
"261","3_d4","3","d4","B=0",12,0.173913043478261,0,0.397142676078666,0.397142676078666,0.231549556039629,1,0.231549556039629,1,1,1,TRUE,0.125,1,0,0,TRUE,TRUE,TRUE
"262","3_d4","3","d4","B=1",5,0.072463768115942,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,0,FALSE,TRUE,FALSE
"263","3_d4","3","d4","Bu=0",2,0.0289855072463768,0,0.094220447231143,0.094220447231143,0.0496623469149049,0.5,0.0496623469149049,0.5,0.5,0.5,TRUE,0.125,1,0,0,TRUE,FALSE,FALSE
"264","3_d4","3","d4","Bu=1",4,0.0579710144927536,0,-Inf,-0.0767922961269809,0,-Inf,-0.0460918969238322,0.5,-Inf,0.5,FALSE,0.125,1,0,0,TRUE,FALSE,FALSE
"265","3_d5","3","d5","A=0",0,0,0,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,FALSE,0.125,1,0,1,FALSE,TRUE,FALSE
"266","3_d5","3","d5","A=1",17,0.223684210526316,0,0.779181206661025,0.779181206661025,0.60377114859657,1,0.60377114859657,1,1,1,TRUE,0.125,1,0,1,TRUE,TRUE,TRUE
"267","3_d5","3","d5","Au=0",1,0.0131578947368421,0.521,-Inf,0,0,-Inf,-0.186395655646449,0,-Inf,0.3,FALSE,0.125,1,0,1,TRUE,FALSE,FALSE
"268","3_d5","3","d5","Au=1",39,0.513157894736842,0.36,0.40392527656642,0.40392527656642,0.282747693596494,1,0.282747693596494,1,0.7,0.7,TRUE,0.125,1,0,1,TRUE,FALSE,TRUE
"269","3_d5","3","d5","B=0",6,0.0789473684210526,0,-Inf,-0.160154108041993,0,-Inf,-0.231691602560552,0,-Inf,0,FALSE,0.125,1,0,1,TRUE,TRUE,FALSE
