"","pgroup","trialtype","node3","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","node","cesm","node2","Actual","cesmActual","post","prior","ig","Act1","noSelect","full","noAct"
"241","2","c4","A=1","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"A",-0.0299498599112212,"A",FALSE,0,0,0,0,0,0,0,-0.00585975520002153
"242","2","c4","A=1","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"A",-0.160046235830273,"A",FALSE,0,0,0,0,0,0,0,-0.00347926599631028
"243","2","c4","A=1","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"A",-0.0604280057948031,"A",FALSE,0,0,0,0,0,0,0,-0.0472914827959329
"244","2","c4","A=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"A",-0.41653596663922,"A",FALSE,0,0,0,0,0,0,0,0
"245","2","c4","Au=0","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"Au=0",0.410140898334671,"Au",TRUE,0.410140898334671,0.978260869565217,0.9,0.106,0.978260869565217,0.978260869565217,0.401224791849135,0.401224791849135
"246","2","c4","Au=0","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"Au=0",0.819540826949105,"Au",TRUE,0.819540826949105,0.978260869565217,0.9,0.106,0.978260869565217,0.978260869565217,0.801724722015429,0.801724722015429
"247","2","c4","Au=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"Au=1",-0.60310434062689,"Au",FALSE,0,0.0217391304347826,0.1,0.212,0.0217391304347826,0,0,-0.0131109639266715
"248","2","c4","Au=1","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"Au=1",-0.231215248514153,"Au",FALSE,0,0.0217391304347826,0.1,0.212,0.0217391304347826,0,0,-0.00502641844595985
"249","2","c4","B=1","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"B",-0.0299574306950685,"B",FALSE,0,0,0,0,0,0,0,-0.00586123644033949
"250","2","c4","B=1","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"B",-0.0604464864207106,"B",FALSE,0,0,0,0,0,0,0,-0.0473059458944691
"251","2","c4","B=1","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"B",-0.15997361496314,"B",FALSE,0,0,0,0,0,0,0,-0.00347768728180738
"252","2","c4","B=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"B",-0.416045893301605,"B",FALSE,0,0,0,0,0,0,0,0
"253","2","c4","Bu=0","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"Bu=0",0.126832915478717,"Bu",TRUE,0.126832915478717,0.217391304347826,0.2,-0.015,0.217391304347826,0.217391304347826,0.0275723729301558,0.0275723729301558
"254","2","c4","Bu=0","1","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"Bu=0",0.678149192697577,"Bu",TRUE,0.678149192697577,0.217391304347826,0.2,-0.015,0.217391304347826,0.217391304347826,0.147423737542951,0.147423737542951
"255","2","c4","Bu=1","1","01","0","1","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"Bu=1",-0.0364505257391561,"Bu",FALSE,0,0.782608695652174,0.8,-0.019,0.782608695652174,0,0,-0.028526498404557
"256","2","c4","Bu=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"Bu=1",-0.250233109301285,"Bu",FALSE,0,0.782608695652174,0.8,-0.019,0.782608695652174,0,0,-0.195834607279266
"257","2","c5","A=1","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"A",0.159608654360184,"A",TRUE,0.159608654360184,0,0,0,1,1,0,0
"258","2","c5","A=1","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"A",0.0307990576737644,"A",TRUE,0.0307990576737644,0,0,0,1,1,0,0
"259","2","c5","A=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"A",0.416883194707475,"A",TRUE,0.416883194707475,0,0,0,1,1,0.416883194707475,0.416883194707475
"260","2","c5","A=1","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"A",0.0607603032602635,"A",TRUE,0.0607603032602635,0,0,0,1,1,0,0
"261","2","c5","Au=0","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"Au=0",-0.417785484946772,"Au",FALSE,0,0,0.9,0.137,0,0,0,0
"262","2","c5","Au=0","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"Au=0",-0.822063085650469,"Au",FALSE,0,0,0.9,0.137,0,0,0,0
"263","2","c5","Au=1","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"Au=1",0.230750043043793,"Au",TRUE,0.230750043043793,1,0.1,0.332,1,1,0.230750043043793,0.230750043043793
"264","2","c5","Au=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"Au=1",0.602677117034054,"Au",TRUE,0.602677117034054,1,0.1,0.332,1,1,0.602677117034054,0.602677117034054
"265","2","c5","B=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"B",0.417340677948756,"B",TRUE,0.417340677948756,0,0,0,1,1,0.417340677948756,0.417340677948756
"266","2","c5","B=1","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"B",0.0309189162805966,"B",TRUE,0.0309189162805966,0,0,0,1,1,0,0
"267","2","c5","B=1","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"B",0.0608439771991572,"B",TRUE,0.0608439771991572,0,0,0,1,1,0,0
"268","2","c5","B=1","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"B",0.159103971682707,"B",TRUE,0.159103971682707,0,0,0,1,1,0,0
"269","2","c5","Bu=0","1","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"Bu=0",-0.130652886677932,"Bu",FALSE,0,0,0.2,0.464,0,0,0,0
"270","2","c5","Bu=0","1","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"Bu=0",-0.677971260796057,"Bu",FALSE,0,0,0.2,0.464,0,0,0,0
"271","2","c5","Bu=1","1","01","0","1","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"Bu=1",0.0365968067912835,"Bu",TRUE,0.0365968067912835,1,0.8,0.258,1,1,0.0365968067912835,0.0365968067912835
"272","2","c5","Bu=1","1","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"Bu=1",0.249479103010961,"Bu",TRUE,0.249479103010961,1,0.8,0.258,1,1,0.249479103010961,0.249479103010961
"273","2","d1","A=0","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,"A",0.0520449679264038,"A",TRUE,0.0520449679264038,0,0,0,1,1,0.00936809422675269,0.00936809422675269
"274","2","d1","A=0","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,"A",0.026381248890985,"A",TRUE,0.026381248890985,0,0,0,1,1,0.0189944992015092,0.0189944992015092
"275","2","d1","A=0","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,"A",0.72282717094627,"A",TRUE,0.72282717094627,0,0,0,1,1,0.0144565434189254,0.0144565434189254
"276","2","d1","A=0","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,"A",0.528172341075081,"A",TRUE,0.528172341075081,0,0,0,1,1,0.0422537872860064,0.0422537872860064
"277","2","d1","Au=0","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,"Au=0",0.122815360889296,"Au",TRUE,0.122815360889296,0.9,0.9,0,0.9,0.9,0.110533824800367,0.110533824800367
"278","2","d1","Au=0","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,"Au=0",0.060949791567803,"Au",TRUE,0.060949791567803,0.9,0.9,0,0.9,0.9,0.0548548124110227,0.0548548124110227
"279","2","d1","Au=1","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,"Au=1",-0.184233806805912,"Au",FALSE,0,0.1,0.1,0,0.1,0,0,-0.0184233806805912
"280","2","d1","Au=1","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,"Au=1",-0.13555877124434,"Au",FALSE,0,0.1,0.1,0,0.1,0,0,-0.013555877124434
"281","2","d1","B=0","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,"B",0.433230895954517,"B",TRUE,0.433230895954517,0,0,0,1,1,0.077981561271813,0.077981561271813
"282","2","d1","B=0","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,"B",0.949755779595053,"B",TRUE,0.949755779595053,0,0,0,1,1,0.683824161308438,0.683824161308438
"283","2","d1","B=0","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,"B",0.21764267248908,"B",TRUE,0.21764267248908,0,0,0,1,1,0.00435285344978159,0.00435285344978159
"284","2","d1","B=0","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,"B",0.703900331699271,"B",TRUE,0.703900331699271,0,0,0,1,1,0.0563120265359417,0.0563120265359417
"285","2","d1","Bu=0","0","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,"Bu=0",0.324490568024101,"Bu",TRUE,0.324490568024101,0.2,0.2,0,0.2,0.2,0.0648981136048202,0.0648981136048202
"286","2","d1","Bu=0","0","10","1","0","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,"Bu=0",0.162343541906784,"Bu",TRUE,0.162343541906784,0.2,0.2,0,0.2,0.2,0.0324687083813568,0.0324687083813568
"287","2","d1","Bu=1","0","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,"Bu=1",-0.100570360772188,"Bu",FALSE,0,0.8,0.8,0,0.8,0,0,-0.0804562886177501
"288","2","d1","Bu=1","0","11","1","0","1","0","0",0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,"Bu=1",-0.0773510487736851,"Bu",FALSE,0,0.8,0.8,0,0.8,0,0,-0.0618808390189481
"289","2","d2","A=0","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,"A",0.0201815568535794,"A",TRUE,0.0201815568535794,0,0,0,1,1,0.0181634011682215,0.0181634011682215
"290","2","d2","A=0","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,"A",0.456822172581082,"A",TRUE,0.456822172581082,0,0,0,1,1,0.0456822172581082,0.0456822172581082
"291","2","d2","A=0","0","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,"A",0.0076601075814617,"A",TRUE,0.0076601075814617,0,0,0,1,1,0,0
"292","2","d2","A=0","0","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,"A",0.13618487432348,"A",TRUE,0.13618487432348,0,0,0,1,1,0,0
"293","2","d2","Au=0","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,"Au=0",0.0492810810785921,"Au",TRUE,0.0492810810785921,0.9,0.9,0,0.9,0.9,0.0443529729707329,0.0443529729707329
"294","2","d2","Au=0","0","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,"Au=0",0.0120864450386276,"Au",TRUE,0.0120864450386276,0.9,0.9,0,0.9,0.9,0.0108778005347648,0.0108778005347648
"295","2","d2","Au=1","0","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,"Au=1",-0.0340624161537931,"Au",FALSE,0,0.1,0.1,0,0.1,0,0,-0.00340624161537931
"296","2","d2","Au=1","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,"Au=1",-0.115219525471551,"Au",FALSE,0,0.1,0.1,0,0.1,0,0,-0.0115219525471551
"297","2","d2","B=1","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,"B",-0.210326903775764,"B",FALSE,0,0,0,0,0,0,0,-0.189294213398187
"298","2","d2","B=1","0","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,"B",-0.835175971234952,"B",FALSE,0,0,0,0,0,0,0,0
"299","2","d2","B=1","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,"B",-0.167417774643184,"B",FALSE,0,0,0,0,0,0,0,-0.0167417774643184
"300","2","d2","B=1","0","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,"B",-0.779504245871679,"B",FALSE,0,0,0,0,0,0,0,0
"301","2","d2","Bu=0","0","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,"Bu=0",0.890828223092872,"Bu",TRUE,0.890828223092872,1,0.2,0.464,1,1,0.890828223092872,0.890828223092872
"302","2","d2","Bu=0","0","10","1","1","0","0","0",0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,"Bu=0",0.710738512730538,"Bu",TRUE,0.710738512730538,1,0.2,0.464,1,1,0.710738512730538,0.710738512730538
"303","2","d2","Bu=1","0","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,"Bu=1",-0.502600617541041,"Bu",FALSE,0,0,0.8,0.258,0,0,0,0
"304","2","d2","Bu=1","0","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,"Bu=1",-0.46974602981125,"Bu",FALSE,0,0,0.8,0.258,0,0,0,0
"305","2","d3","A=0","0","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,"A",-0.456771635145984,"A",FALSE,0,0,0,0,0,0,0,0
"306","2","d3","A=0","0","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,"A",-0.0207674691166954,"A",FALSE,0,0,0,0,0,0,0,0
"307","2","d3","A=0","0","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,"A",-0.135587784439843,"A",FALSE,0,0,0,0,0,0,0,-0.0135587784439843
"308","2","d3","A=0","0","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,"A",-0.00594382029712572,"A",FALSE,0,0,0,0,0,0,0,-0.00534943826741314
"309","2","d3","Au=0","0","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,"Au=0",-0.0501885754590872,"Au",FALSE,0,0.9,0.9,0,0.9,0,0,-0.0451697179131785
"310","2","d3","Au=0","0","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,"Au=0",-0.0124281152989063,"Au",FALSE,0,0.9,0.9,0,0.9,0,0,-0.0111853037690157
"311","2","d3","Au=1","0","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,"Au=1",0.116950956753359,"Au",FALSE,0,0.1,0.1,0,0.1,0,0,0.0116950956753359
"312","2","d3","Au=1","0","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,"Au=1",0.036779760613243,"Au",FALSE,0,0.1,0.1,0,0.1,0,0,0.00367797606132431
"313","2","d3","B=1","0","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,"B",0.778970160095507,"B",TRUE,0.778970160095507,0,0,0,1,1,0.0778970160095508,0.0778970160095508
"314","2","d3","B=1","0","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,"B",0.210539446816922,"B",TRUE,0.210539446816922,0,0,0,1,1,0,0
"315","2","d3","B=1","0","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,"B",0.834976402964678,"B",TRUE,0.834976402964678,0,0,0,1,1,0.751478762668211,0.751478762668211
"316","2","d3","B=1","0","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,"B",0.167680712786906,"B",TRUE,0.167680712786906,0,0,0,1,1,0,0
"317","2","d3","Bu=0","0","00","0","1","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,"Bu=0",-0.890253840187944,"Bu",FALSE,0,0,0.2,0.464,0,0,0,0
"318","2","d3","Bu=0","0","10","1","1","0","1","0",0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,"Bu=0",-0.711632080519335,"Bu",FALSE,0,0,0.2,0.464,0,0,0,0
"319","2","d3","Bu=1","0","01","0","1","1","1","1",0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,"Bu=1",0.503253215983593,"Bu",TRUE,0.503253215983593,1,0.8,0.258,1,1,0.503253215983593,0.503253215983593
"320","2","d3","Bu=1","0","11","1","1","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,"Bu=1",0.469901631901567,"Bu",TRUE,0.469901631901567,1,0.8,0.258,1,1,0.469901631901567,0.469901631901567
"321","2","d4","A=1","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,"A",-0.0436257345818307,"A",FALSE,0,0,0,0,0,0,0,-0.00872514691636614
"322","2","d4","A=1","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"A",-0.52266365285886,"A",FALSE,0,0,0,0,0,0,0,0
"323","2","d4","A=1","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,"A",-0.0251260069805976,"A",FALSE,0,0,0,0,0,0,0,-0.0201008055844781
"324","2","d4","A=1","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"A",-0.477454911072647,"A",FALSE,0,0,0,0,0,0,0,0
"325","2","d4","Au=0","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,"Au=0",0.588873051439723,"Au",TRUE,0.588873051439723,1,0.9,0.137,1,1,0.588873051439723,0.588873051439723
"326","2","d4","Au=0","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,"Au=0",0.338068542024132,"Au",TRUE,0.338068542024132,1,0.9,0.137,1,1,0.338068542024132,0.338068542024132
"327","2","d4","Au=1","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"Au=1",-0.691829386978224,"Au",FALSE,0,0,0.1,0.332,0,0,0,0
"328","2","d4","Au=1","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"Au=1",-0.754484642124381,"Au",FALSE,0,0,0.1,0.332,0,0,0,0
"329","2","d4","B=0","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,"B",0.348060459525878,"B",TRUE,0.348060459525878,0,0,0,1,1,0.0696120919051755,0.0696120919051755
"330","2","d4","B=0","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,"B",0.885345915127222,"B",TRUE,0.885345915127222,0,0,0,1,1,0.708276732101778,0.708276732101778
"331","2","d4","B=0","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"B",0.068198521556632,"B",TRUE,0.068198521556632,0,0,0,1,1,0,0
"332","2","d4","B=0","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"B",0.271838159554581,"B",TRUE,0.271838159554581,0,0,0,1,1,0,0
"333","2","d4","Bu=0","1","00","0","0","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,"Bu=0",0.259891558840766,"Bu",TRUE,0.259891558840766,0.2,0.2,0,0.2,0.2,0.0519783117681532,0.0519783117681532
"334","2","d4","Bu=0","1","10","1","0","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,"Bu=0",0.049905852226317,"Bu",TRUE,0.049905852226317,0.2,0.2,0,0.2,0.2,0.0099811704452634,0.0099811704452634
"335","2","d4","Bu=1","1","01","0","0","1","0","0",0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,"Bu=1",-0.0936567652009604,"Bu",FALSE,0,0.8,0.8,0,0.8,0,0,-0.0749254121607683
"336","2","d4","Bu=1","1","11","1","0","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,"Bu=1",-0.0263953987337801,"Bu",FALSE,0,0.8,0.8,0,0.8,0,0,-0.0211163189870241
"337","2","d5","A=1","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"A",0.520819213471375,"A",TRUE,0.520819213471375,0,0,0,1,1,0.104163842694275,0.104163842694275
"338","2","d5","A=1","1","00","0","0","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,"A",0.0427744233997294,"A",TRUE,0.0427744233997294,0,0,0,1,1,0,0
"339","2","d5","A=1","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"A",0.476236084650861,"A",TRUE,0.476236084650861,0,0,0,1,1,0.380988867720688,0.380988867720688
"340","2","d5","A=1","1","01","0","0","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,"A",0.0265033293627571,"A",TRUE,0.0265033293627571,0,0,0,1,1,0,0
"341","2","d5","Au=0","1","00","0","0","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,"Au=0",-0.58395909951135,"Au",FALSE,0,0,0.9,0.137,0,0,0,0
"342","2","d5","Au=0","1","01","0","0","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,"Au=0",-0.335894387815776,"Au",FALSE,0,0,0.9,0.137,0,0,0,0
"343","2","d5","Au=1","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"Au=1",0.755510709333171,"Au",TRUE,0.755510709333171,1,0.1,0.332,1,1,0.755510709333171,0.755510709333171
"344","2","d5","Au=1","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"Au=1",0.692483673833346,"Au",TRUE,0.692483673833346,1,0.1,0.332,1,1,0.692483673833346,0.692483673833346
"345","2","d5","B=0","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"B",-0.271138843796635,"B",FALSE,0,0,0,0,0,0,0,-0.216911075037308
"346","2","d5","B=0","1","00","0","0","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,"B",-0.351336760851421,"B",FALSE,0,0,0,0,0,0,0,0
"347","2","d5","B=0","1","01","0","0","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,"B",-0.886753835131234,"B",FALSE,0,0,0,0,0,0,0,0
"348","2","d5","B=0","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"B",-0.0685606067899469,"B",FALSE,0,0,0,0,0,0,0,-0.0137121213579894
"349","2","d5","Bu=0","1","00","0","0","0","1","0",0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,"Bu=0",-0.26186882135332,"Bu",FALSE,0,0.2,0.2,0,0.2,0,0,-0.052373764270664
"350","2","d5","Bu=0","1","10","1","0","0","1","1",0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,"Bu=0",-0.0520672225126204,"Bu",FALSE,0,0.2,0.2,0,0.2,0,0,-0.0104134445025241
"351","2","d5","Bu=1","1","01","0","0","1","1","0",0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,"Bu=1",0.0934511043112706,"Bu",FALSE,0,0.8,0.8,0,0.8,0,0,0.0747608834490165
"352","2","d5","Bu=1","1","11","1","0","1","1","1",0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,"Bu=1",0.027563179832361,"Bu",FALSE,0,0.8,0.8,0,0.8,0,0,0.0220505438658888
"353","2","d6","A=1","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"A",-0.0188867200516921,"A",FALSE,0,0,0,0,0,0,0,-0.0188867200516921
"354","2","d6","A=1","1","10","1","1","0","0","1",0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,"A",-0.449763782176338,"A",FALSE,0,0,0,0,0,0,0,0
"355","2","d6","A=1","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"A",-0.00600402818469493,"A",FALSE,0,0,0,0,0,0,0,0
"356","2","d6","A=1","1","11","1","1","1","0","1",0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,"A",-0.199668898644694,"A",FALSE,0,0,0,0,0,0,0,0
"357","2","d6","Au=0","1","00","0","1","0","0","0",0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,"Au=0",0.276696708835207,"Au",TRUE,0.276696708835207,1,0.9,0.137,1,1,0.276696708835207,0.276696708835207
"358","2","d6","Au=0","1","01","0","1","1","0","1",0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,"Au=0",0.073583999390758,"Au",TRUE,0.073583999390758,1,0.9,0.137,1,1,0.073583999390758,0.073583999390758
