"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"226","3_c5","A=1",0.247588176299796,0.223034586600291,0.161576279818408,0.161349987472035,0.156983045537786,0.147981793227814,0.153865944193377,0.157122688280459,0.338943403933243,0.307622992242381,0.242294902951946,0.214550065234547,0.243709421173269,0.203290982257365,0.261429286341338,0.217259882782695,11,0.144736842105263,3,TRUE,1,1,1,TRUE
"227","3_c5","Au=0",0.0765156668441367,0.0830517659136374,0.103239561832741,0.0466168146441989,0.108387477083729,0.0458803633043039,0.05301286807075,0.107136394642609,0.0701434972199431,0.0800048805868869,0.102507461269244,0.0440002217438466,0.109504553185846,0.0469306272673119,0.0680514126716437,0.10372580765903,1,0.0131578947368421,3,FALSE,1,1,1,TRUE
"228","3_c5","Au=1",0.16117983295966,0.16196074570859,0.157753040694577,0.227719741206839,0.172412451715966,0.222340953368259,0.21152764493364,0.169586376397403,0.148833311819679,0.153214307869926,0.147288156576309,0.214550065234547,0.158496407222406,0.203290982257365,0.167390629521423,0.155984600601638,23,0.302631578947368,3,TRUE,1,1,1,TRUE
"229","3_c5","B=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,1,0.0131578947368421,3,FALSE,1,1,1,FALSE
"230","3_c5","B=1",0.0995004184651019,0.0994133584078729,0.130177116952435,0.161349987472035,0.128713141959641,0.147981793227814,0.153865944193377,0.157122688280459,0.126886366733082,0.133730477701697,0.198677896044805,0.214550065234547,0.205404468167782,0.203290982257365,0.261429286341338,0.217259882782695,12,0.157894736842105,3,TRUE,1,1,1,TRUE
"231","3_c5","Bu=0",0.0929334031925376,0.102520000802802,0.144874335920078,0.0516088400753077,0.0783277799541213,0.0463207003465317,0.0681765017713596,0.178546786825887,0.0701434972199431,0.0800048805868869,0.102507461269244,0.0440002217438466,0.0643815572679776,0.0469306272673119,0.0680514126716437,0.126501680100072,3,0.0394736842105263,3,FALSE,1,1,1,TRUE
"232","3_c5","Bu=1",0.272885674973466,0.272696234488944,0.250296269339277,0.28979597441718,0.291390191486507,0.299752657932601,0.266311854845078,0.178546786825887,0.197785267050397,0.195040861471752,0.158256395077743,0.214550065234547,0.168703891511394,0.203290982257365,0.126412966413178,0.126501680100072,25,0.328947368421053,3,TRUE,1,1,1,TRUE
"233","3_d1","A=0",0.119050427385063,0.128743976896917,0.109456776207526,0.318947785196544,0.116890755082621,0.313114760726564,0.337435952359155,0.224017921629353,0.117933528201522,0.131277341267708,0.117835436272125,0.32071187091442,0.130892242087271,0.320204070559116,0.283989802425599,0.217259882782695,18,0.243243243243243,3,TRUE,0,0,0,TRUE
"234","3_d1","A=1",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,1,0.0135135135135135,3,FALSE,0,0,0,FALSE
"235","3_d1","Au=0",0.104003942449514,0.113877990057048,0.0936315683232357,0.0801412930110174,0.101170889362543,0.0520656051523724,0.0578941521883375,0.098927856509125,0.102586324105206,0.116303008855057,0.102561237690214,0.081832565379411,0.115798442296296,0.0509871227042105,0.104087056052133,0.10372580765903,4,0.0540540540540541,3,TRUE,0,0,0,TRUE
