"","X","A","uAuB","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3"
"322",513,0,"00",0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","Au=0",0.0847416370689641,"Au","Au=0"
"323",513,0,"00",0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","B",0.00627675550644638,"B","B=1"
"324",513,0,"00",0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","Bu=0",0.0270049680844488,"Bu","Bu=0"
"325",514,0,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","A",0.0707658107753164,"A","A=0"
"326",514,0,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","Au=0",0.169139876804428,"Au","Au=0"
"327",514,0,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","B",0.0126718360368897,"B","B=1"
"328",514,0,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","Bu=1",0.00762410055999018,"Bu","Bu=1"
"329",515,0,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","A",0.179780398667516,"A","A=0"
"330",515,0,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","Au=1",0.0457167882351016,"Au","Au=1"
"331",515,0,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","B",0.0313984983896297,"B","B=1"
"332",515,0,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","Bu=0",0.133977310625968,"Bu","Bu=0"
"333",516,0,"11",1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","A",0.367558544527744,"A","A=0"
"334",516,0,"11",1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","Au=1",0.0943979123392326,"Au","Au=1"
"335",516,0,"11",1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","B",0.0646591172721041,"B","B=1"
"336",516,0,"11",1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","Bu=1",0.0390513060854709,"Bu","Bu=1"
"337",517,1,"00",0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","A",0.00627777295732658,"A","A=1"
"338",517,1,"00",0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","Au=0",0.0846565319045931,"Au","Au=0"
"339",517,1,"00",0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","B",0.0357204243951182,"B","B=0"
"340",517,1,"00",0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","Bu=0",0.026445841098847,"Bu","Bu=0"
"341",518,1,"01",0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","A",0.0128152234172385,"A","A=1"
"342",518,1,"01",0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","Au=0",0.170497836288169,"Au","Au=0"
"343",518,1,"01",0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","B",0.0716191785953324,"B","B=0"
"344",518,1,"01",0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","Bu=1",0.00770968910705113,"Bu","Bu=1"
"345",519,1,"10",1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","A",0.0312278582939804,"A","A=1"
"346",519,1,"10",1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","Au=1",0.0454231583328059,"Au","Au=1"
"347",519,1,"10",1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","B",0.181907329424333,"B","B=0"
"348",519,1,"10",1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","Bu=0",0.135260062248022,"Bu","Bu=0"
"349",520,1,"11",1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","A",0.064793808612381,"A","A=1"
"350",520,1,"11",1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","Au=1",0.0941615192750528,"Au","Au=1"
"351",520,1,"11",1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","B",0.369301952231156,"B","B=0"
"352",520,1,"11",1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","Bu=1",0.0391270588425553,"Bu","Bu=1"
"353",521,1,"00",0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","A",0.0149687085722445,"A","A=1"
"354",521,1,"00",0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","Au=0",0.204846002658951,"Au","Au=0"
"355",521,1,"00",0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","B",0.0152038895975363,"B","B=1"
"356",521,1,"00",0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","Bu=0",0.0640643461623113,"Bu","Bu=0"
"357",522,1,"00",0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","A",0.0149840065566923,"A","A=1"
"358",522,1,"00",0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","Au=0",0.204353581321924,"Au","Au=0"
"359",522,1,"00",0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","B",0.0150828069271183,"B","B=1"
"360",522,1,"00",0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","Bu=0",0.0631373819747331,"Bu","Bu=0"
"361",523,1,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","A",0.0305855518593934,"A","A=1"
"362",523,1,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","Au=0",0.411289860557591,"Au","Au=0"
"363",523,1,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","B",0.0304193014273714,"B","B=1"
"364",523,1,"01",0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","Bu=1",0.0182446742047332,"Bu","Bu=1"
"365",524,1,"01",0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","A",0.0299473287268018,"A","A=1"
"366",524,1,"01",0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","Au=0",0.409855448455641,"Au","Au=0"
"367",524,1,"01",0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","B",0.0306262445978816,"B","B=1"
"368",524,1,"01",0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","Bu=1",0.0181012397027565,"Bu","Bu=1"
"369",525,1,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","A",0.0796791123243916,"A","A=1"
"370",525,1,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","Au=1",0.115529471025212,"Au","Au=1"
"371",525,1,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","B",0.0797770018803361,"B","B=1"
"372",525,1,"10",1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","Bu=0",0.33919391812907,"Bu","Bu=0"
"373",526,1,"10",1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","A",0.0802364583769853,"A","A=1"
"374",526,1,"10",1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","Au=1",0.11646446947613,"Au","Au=1"
"375",526,1,"10",1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","B",0.0798942823401411,"B","B=1"
"376",526,1,"10",1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","Bu=0",0.338770956867918,"Bu","Bu=0"
"377",527,1,"11",1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","A",0.208704225693097,"A","A=1"
"378",527,1,"11",1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","Au=1",0.300942307323129,"Au","Au=1"
"379",527,1,"11",1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","B",0.208593929733015,"B","B=1"
"380",527,1,"11",1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","Bu=1",0.125959537199565,"Bu","Bu=1"
"381",528,1,"11",1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","A",0.208491866750956,"A","A=1"
"382",528,1,"11",1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","Au=1",0.301975207787529,"Au","Au=1"
"383",528,1,"11",1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","B",0.207965663865479,"B","B=1"
"384",528,1,"11",1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","Bu=1",0.125373341398757,"Bu","Bu=1"
"385",961,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","A",0.0855135317079968,"A","A=0"
"386",961,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","Au=0",0.0291258391379643,"Au","Au=0"
"387",961,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","B",0.158922725757838,"B","B=0"
"388",961,0,"00",0,0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","Bu=0",0.211947524119125,"Bu","Bu=0"
"389",962,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","A",0.0350577851320922,"A","A=0"
"390",962,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","Au=0",0.0119090511379106,"Au","Au=0"
"391",962,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","B",0.443496581130256,"B","B=0"
"392",962,0,"01",0,0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","Bu=1",0.104495572057758,"Bu","Bu=1"
"393",963,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","A",0.309280079459713,"A","A=0"
"394",963,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","Au=1",0.0170487310735428,"Au","Au=1"
"395",963,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","B",0.128653122527573,"B","B=0"
"396",963,0,"10",1,0,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","Bu=0",0.172761511250203,"Bu","Bu=0"
"397",964,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","A",0.147580141974655,"A","A=0"
"398",964,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","Au=1",0.00818720655034499,"Au","Au=1"
"399",964,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","B",0.422546496400322,"B","B=0"
"400",964,0,"11",1,0,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","Bu=1",0.100015340143433,"Bu","Bu=1"
"401",965,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","A",0.0434575330541482,"A","A=0"
"402",965,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","Au=0",0.0150114385570199,"Au","Au=0"
"403",965,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","B",0.0499655835834557,"B","B=1"
"404",965,0,"00",0,1,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","Bu=0",0.471671498803192,"Bu","Bu=0"
"405",966,0,"00",0,1,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","A",0.0435862117103481,"A","A=0"
"406",966,0,"00",0,1,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","Au=0",0.0150980206882152,"Au","Au=0"
"407",966,0,"00",0,1,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","B",0.0503790703877825,"B","B=1"
"408",966,0,"00",0,1,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","Bu=0",0.471049566734767,"Bu","Bu=0"
"409",967,0,"01",0,1,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","A",0.00911251924096555,"A","A=0"
"410",967,0,"01",0,1,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","Au=0",0.00307516040997826,"Au","Au=0"
"411",967,0,"01",0,1,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","B",0.251131092600114,"B","B=1"
"412",967,0,"01",0,1,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","Bu=1",0.417624225417344,"Bu","Bu=1"
"413",968,0,"01",0,1,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","A",0.00899616659719863,"A","A=0"
"414",968,0,"01",0,1,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","Au=0",0.0030341896009116,"Au","Au=0"
"415",968,0,"01",0,1,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","B",0.250928502842921,"B","B=1"
"416",968,0,"01",0,1,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","Bu=1",0.415757033081201,"Bu","Bu=1"
"417",969,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","A",0.180006238081887,"A","A=0"
"418",969,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","Au=1",0.00997727620420429,"Au","Au=1"
"419",969,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","B",0.0465728706435759,"B","B=1"
"420",969,0,"10",1,1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","Bu=0",0.441365709840461,"Bu","Bu=0"
"421",970,0,"10",1,1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","A",0.181361367113936,"A","A=0"
"422",970,0,"10",1,1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","Au=1",0.0100645577241625,"Au","Au=1"
"423",970,0,"10",1,1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","B",0.0467195616287854,"B","B=1"
"424",970,0,"10",1,1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","Bu=0",0.43987419037782,"Bu","Bu=0"
"425",971,0,"11",1,1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","A",0.039268352438014,"A","A=0"
"426",971,0,"11",1,1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","Au=1",0.00220397289541167,"Au","Au=1"
"427",971,0,"11",1,1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","B",0.247786948408744,"B","B=1"
"428",971,0,"11",1,1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","Bu=1",0.410944014106933,"Bu","Bu=1"
"429",972,0,"11",1,1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","A",0.0391533230122284,"A","A=0"
"430",972,0,"11",1,1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","Au=1",0.00216243866656351,"Au","Au=1"
"431",972,0,"11",1,1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","B",0.247805794243139,"B","B=1"
"432",972,0,"11",1,1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","Bu=1",0.412101013022178,"Bu","Bu=1"
"433",973,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","A",0.116276668746041,"A","A=1"
"434",973,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Au=0",0.369885619033372,"Au","Au=0"
"435",973,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","B",0.0699598464762756,"B","B=0"
"436",973,1,"00",0,0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Bu=0",0.0935067402643519,"Bu","Bu=0"
"437",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","A",0.116073035070691,"A","A=1"
"438",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Au=0",0.370126837840644,"Au","Au=0"
"439",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","B",0.0701300423137863,"B","B=0"
"440",974,1,"00",0,0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Bu=0",0.0937236844559982,"Bu","Bu=0"
"441",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","A",0.0795020212011225,"A","A=1"
"442",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Au=0",0.252364113736718,"Au","Au=0"
"443",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","B",0.328321772367847,"B","B=0"
"444",975,1,"01",0,0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Bu=1",0.0778111843077624,"Bu","Bu=1"
"445",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","A",0.0793151927878959,"A","A=1"
"446",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Au=0",0.252090728794487,"Au","Au=0"
"447",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","B",0.328049524442612,"B","B=0"
"448",976,1,"01",0,0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Bu=1",0.0770872150464424,"Bu","Bu=1"
"449",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","A",0.415999949122069,"A","A=1"
"450",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Au=1",0.214817994869874,"Au","Au=1"
"451",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","B",0.0227882182213153,"B","B=0"
"452",977,1,"10",1,0,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Bu=0",0.0307794088728917,"Bu","Bu=0"
"453",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","A",0.415685758587572,"A","A=1"
"454",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Au=1",0.215656794062698,"Au","Au=1"
"455",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","B",0.0229857137680405,"B","B=0"
"456",978,1,"10",1,0,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Bu=0",0.0305935699358206,"Bu","Bu=0"
"457",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","A",0.36370770154159,"A","A=1"
"458",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Au=1",0.18784123932245,"Au","Au=1"
"459",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","B",0.137289635867468,"B","B=0"
"460",979,1,"11",1,0,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Bu=1",0.0327056466571805,"Bu","Bu=1"
"461",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","A",0.363023641935953,"A","A=1"
"462",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Au=1",0.187381619809985,"Au","Au=1"
"463",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","B",0.138309995696977,"B","B=0"
"464",980,1,"11",1,0,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Bu=1",0.0324873511477502,"Bu","Bu=1"
"465",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","A",0.0900022246139691,"A","A=1"
"466",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Au=0",0.286273868849805,"Au","Au=0"
"467",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","B",0.0340540906226635,"B","B=1"
"468",981,1,"00",0,1,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Bu=0",0.318620716514434,"Bu","Bu=0"
"469",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","A",0.0904635271152815,"A","A=1"
"470",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Au=0",0.287348149179774,"Au","Au=0"
"471",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","B",0.0337927646983619,"B","B=1"
"472",982,1,"00",0,1,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Bu=0",0.31841920485213,"Bu","Bu=0"
"473",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","A",0.0248973219647476,"A","A=1"
"474",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Au=0",0.0796426069842991,"Au","Au=0"
"475",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","B",0.226726329888959,"B","B=1"
"476",983,1,"01",0,1,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Bu=1",0.378837949274565,"Bu","Bu=1"
"477",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","A",0.0248852462937137,"A","A=1"
"478",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Au=0",0.0792686497186092,"Au","Au=0"
"479",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","B",0.227971621623227,"B","B=1"
"480",984,1,"01",0,1,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Bu=1",0.378506135515382,"Bu","Bu=1"
"481",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","A",0.382648194262403,"A","A=1"
"482",985,1,"10",1,1,0,0,1,0.1,0.7,0.8,0.5,0.028,0.35,25,"disjunctive",0,6,"3","d6","Au=1",0.198006186389956,"Au","Au=1"
