"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","baseline","n","prop","pgroup","Actual","A","B","E","include"
"118","2_c3","B=1",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,2,0.0266666666666667,2,NA,1,0,0,FALSE
"119","2_c3","Bu=0",0.129584738373184,0.125831135919694,0.117170784812229,0.077922486370792,0.135148033638421,0.0502144515205965,0.0567647455237017,0.0995598444632982,0.128848195358551,0.124686135188568,0.116136842930706,0.0795146469754768,0.134578910282217,0.0493323273211239,0.103411947179958,0.104972600354013,0.125,3,0.04,2,TRUE,1,0,0,TRUE
"120","2_c3","Bu=1",0.125043665146504,0.126591160892149,0.111731629410788,0.0592094491975276,0.135736477844942,0.164179198924691,0.0500498842344119,0.198375355728426,0.124206902141303,0.125467341024167,0.110583955178737,0.0594405452942441,0.135181544924527,0.15571548152351,0.0807176774906509,0.195860779595427,0.125,7,0.0933333333333333,2,FALSE,1,0,0,TRUE
"121","2_c4","A=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,2,0.0303030303030303,2,NA,1,1,0,FALSE
"122","2_c4","A=1",0.0824664439703353,0.0877920527294117,0.0614329014503753,0.0707963732741995,0.115408635540609,0.047199836888382,0.0526990446692112,0.0919414753783213,0.0816583987821992,0.0866547459302902,0.0623263189956678,0.0759559922304783,0.120024412983629,0.0473807233394587,0.105660614021459,0.102442170731868,0.125,8,0.121212121212121,2,FALSE,1,1,0,TRUE
"123","2_c4","Au=0",0.530660903075303,0.529948975297923,0.632068681437395,0.548938713110627,0.383035299987783,0.511585271802132,0.628866874802913,0.297573720518773,0.538469733306345,0.540339718145992,0.635094926058135,0.533704093781769,0.375877956477333,0.509915169937936,0.392366877139851,0.267161752380532,0.125,32,0.484848484848485,2,TRUE,1,1,0,TRUE
"124","2_c4","Au=1",0.0842972281339486,0.0804300189053536,0.0653968360509821,0.0754991376132327,0.118406256578316,0.0481646317927176,0.0569776464523338,0.113320680942944,0.0816583987821992,0.0769823518854368,0.0623263189956678,0.0759559922304783,0.113154415449321,0.0476616757493237,0.105660614021459,0.112846263133071,0.125,2,0.0303030303030303,2,FALSE,1,1,0,TRUE
"125","2_c4","B=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,1,0.0151515151515152,2,NA,1,1,0,FALSE
"126","2_c4","B=1",0.0824664439703353,0.0877599096058932,0.0614329014503753,0.0707963732741995,0.11537526257308,0.047199836888382,0.0526990446692112,0.0919414753783213,0.0816583987821992,0.0866218107092298,0.0623263189956678,0.0759559922304783,0.119988285125618,0.0473807233394587,0.105660614021459,0.102442170731868,0.125,4,0.0606060606060606,2,FALSE,1,1,0,TRUE
"127","2_c4","Bu=0",0.0902051950493304,0.0849736286175013,0.0682989102896382,0.101647803087341,0.108021878364263,0.0539291463082172,0.0649153353793882,0.116304484395777,0.0891143684810292,0.0832557874961938,0.0686882319899395,0.109459573522341,0.109998919407705,0.0524559239227661,0.138227571811324,0.124668145856896,0.125,11,0.166666666666667,2,TRUE,1,1,0,TRUE
"128","2_c4","Bu=1",0.0828607025060033,0.0828972711964166,0.0622626836530505,0.0717777926542789,0.109823346787208,0.204291069561914,0.0534746385120136,0.237521748724038,0.0816583987821992,0.0811503695856644,0.0623263189956678,0.0759559922304783,0.111900119752015,0.204904552606957,0.105660614021459,0.238250708726569,0.125,6,0.0909090909090909,2,FALSE,1,1,0,TRUE
"129","2_c5","A=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,1,0.0119047619047619,2,NA,1,1,1,FALSE
"130","2_c5","A=1",0.162032578006112,0.156315162178872,0.11203969651318,0.134405402092139,0.0659646409994363,0.117657169214694,0.113032070333349,0.112186020102022,0.188622839506104,0.188874572480997,0.181596362143992,0.21477862558477,0.120065741612391,0.204509830510036,0.26847418741986,0.208780645420824,0.125,8,0.0952380952380952,2,TRUE,1,1,1,TRUE
"131","2_c5","Au=0",0.0816007995791075,0.0810048808258579,0.22580425520773,0.0608030212690374,0.516577420421657,0.0467551306395097,0.206225394097548,0.395393969757885,0.0703300367401345,0.0675649993733422,0.13466324937243,0.0439365669434724,0.374991305384431,0.0458297234278774,0.0696406519785559,0.186871208059622,0.125,2,0.0238095238095238,2,FALSE,1,1,1,TRUE
