"","pg_tt","pgroup","trialtype","node3","n","prop","tv","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","Actual"
"200","3_c1","3","c1","Bu=1",6,0.08,0,0,-0.0127129261104015,0,0,-0.0127129261104015,0.5,0,0.5,FALSE
"201","3_c2","3","c2","A=0",34,0.557377049180328,NA,0.508630538862546,0.508630538862546,0.508630538862546,1,0.508630538862546,1,1,1,TRUE
"202","3_c2","3","c2","A=1",2,0.0327868852459016,NA,0,0,0,NA,0,NA,NA,NA,NA
"203","3_c2","3","c2","Au=0",4,0.0655737704918033,0,0.00499924713315757,0.00499924713315757,0.00499924713315757,0.3,0.00499924713315757,0.3,0.3,0.3,TRUE
"204","3_c2","3","c2","Au=1",3,0.0491803278688525,0,0,-0.023182683070905,0,0,-0.023182683070905,0.7,0,0.7,FALSE
"205","3_c2","3","c2","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA
"206","3_c2","3","c2","B=1",9,0.147540983606557,NA,0,-0.0468803114265465,0,0,-0.0468803114265465,0,0,0,FALSE
"207","3_c2","3","c2","Bu=0",6,0.0983606557377049,0,0.061750666553341,0.061750666553341,0.061750666553341,0.5,0.061750666553341,0.5,0.5,0.5,TRUE
"208","3_c2","3","c2","Bu=1",3,0.0491803278688525,0,0,-0.0267648853639672,0,0,-0.0267648853639672,0.5,0,0.5,FALSE
"209","3_c3","3","c3","A=0",6,0.0789473684210526,NA,0,0,0,NA,0,NA,NA,NA,NA
"210","3_c3","3","c3","A=1",10,0.131578947368421,NA,0,-0.134248733340356,0,0,-0.134248733340356,0,0,0,FALSE
"211","3_c3","3","c3","Au=0",10,0.131578947368421,0,0.0739035889295291,0.0739035889295291,0.0739035889295291,0.3,0.0739035889295291,0.3,0.3,0.3,TRUE
"212","3_c3","3","c3","Au=1",8,0.105263157894737,0,0,-0.354322711931384,0,0,-0.354322711931384,0.7,0,0.7,FALSE
"213","3_c3","3","c3","B=0",31,0.407894736842105,NA,0.114012615135452,0.114012615135452,0.114012615135452,1,0.114012615135452,1,1,1,TRUE
"214","3_c3","3","c3","B=1",2,0.0263157894736842,NA,0,0,0,NA,0,NA,NA,NA,NA
"215","3_c3","3","c3","Bu=0",5,0.0657894736842105,0,0.150353056598237,0.150353056598237,0.150353056598237,0.5,0.150353056598237,0.5,0.5,0.5,TRUE
"216","3_c3","3","c3","Bu=1",4,0.0526315789473684,0,0,-0.066226520767785,0,0,-0.066226520767785,0.5,0,0.5,FALSE
"217","3_c4","3","c4","A=0",5,0.0649350649350649,NA,0,0,0,NA,0,NA,NA,NA,NA
"218","3_c4","3","c4","A=1",6,0.0779220779220779,NA,0,-0.182374872731506,0,0,-0.345106797842294,0,0,0,FALSE
"219","3_c4","3","c4","Au=0",12,0.155844155844156,0.162,0.040084359447027,0.040084359447027,0.0260548336405675,0.461538461538462,0.0260548336405675,0.461538461538462,0.3,0.3,TRUE
"220","3_c4","3","c4","Au=1",4,0.051948051948052,0.162,0,-0.0543717213953717,0,0,-0.152398126808145,0.538461538461539,0,0.7,FALSE
"221","3_c4","3","c4","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA
"222","3_c4","3","c4","B=1",10,0.12987012987013,NA,0,-0.270201654145923,0,0,-0.269399380315426,0,0,0,FALSE
"223","3_c4","3","c4","Bu=0",36,0.467532467532468,0.269,0.497209083353294,0.497209083353294,0.323185904179641,0.76923076923077,0.323185904179641,0.76923076923077,0.5,0.5,TRUE
"224","3_c4","3","c4","Bu=1",4,0.051948051948052,0.269,0,-0.0384014138852892,0,0,-0.181297811091893,0.230769230769231,0,0.5,FALSE
"225","3_c5","3","c5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA
"226","3_c5","3","c5","A=1",11,0.148648648648649,NA,0.646070794090474,0.646070794090474,0.344628382761548,1,0.344628382761548,1,1,1,TRUE
"227","3_c5","3","c5","Au=0",1,0.0135135135135135,0.3,0,0,0,0,-0.0260972901163242,0,0,0.3,FALSE
"228","3_c5","3","c5","Au=1",22,0.297297297297297,0.3,0.334589688655971,0.334589688655971,0.15227996740015,1,0.15227996740015,1,0.7,0.7,TRUE
"229","3_c5","3","c5","B=0",1,0.0135135135135135,NA,0,0,0,NA,0,NA,NA,NA,NA
"230","3_c5","3","c5","B=1",12,0.162162162162162,NA,0.26946822447318,0.26946822447318,0.27007678950796,1,0.27007678950796,1,1,1,TRUE
"231","3_c5","3","c5","Bu=0",2,0.027027027027027,0.5,0,0,0,0,-0.323141962928161,0,0,0.5,FALSE
"232","3_c5","3","c5","Bu=1",25,0.337837837837838,0.5,0.44740849183589,0.44740849183589,0.181544596727778,1,0.181544596727778,1,0.5,0.5,TRUE
"233","3_d1","3","d1","A=0",17,0.232876712328767,NA,0.0740295630406278,0.0740295630406278,0.0740295630406278,1,0.0740295630406278,1,1,1,TRUE
"234","3_d1","3","d1","A=1",1,0.0136986301369863,NA,0,0,0,NA,0,NA,NA,NA,NA
"235","3_d1","3","d1","Au=0",4,0.0547945205479452,0,0.012487905332325,0.012487905332325,0.012487905332325,0.3,0.012487905332325,0.3,0.3,0.3,TRUE
"236","3_d1","3","d1","Au=1",4,0.0547945205479452,0,0,-0.0126456352888705,0,0,-0.0126456352888705,0.7,0,0.7,FALSE
"237","3_d1","3","d1","B=0",24,0.328767123287671,NA,0.390991119584219,0.390991119584219,0.390991119584219,1,0.390991119584219,1,1,1,TRUE
"238","3_d1","3","d1","B=1",9,0.123287671232877,NA,0,0,0,NA,0,NA,NA,NA,NA
"239","3_d1","3","d1","Bu=0",12,0.164383561643836,0,0.393644619130685,0.393644619130685,0.393644619130685,0.5,0.393644619130685,0.5,0.5,0.5,TRUE
"240","3_d1","3","d1","Bu=1",2,0.0273972602739726,0,0,-0.323677057951222,0,0,-0.323677057951222,0.5,0,0.5,FALSE
"241","3_d2","3","d2","A=0",13,0.183098591549296,NA,0.435808562414016,0.435808562414016,0.289548945854916,1,0.289548945854916,1,1,1,TRUE
"242","3_d2","3","d2","A=1",1,0.0140845070422535,NA,0,0,0,NA,0,NA,NA,NA,NA
"243","3_d2","3","d2","Au=0",6,0.0845070422535211,0,0.0102174623812665,0.0102174623812665,0.00780605513812851,0.3,0.00780605513812851,0.3,0.3,0.3,TRUE
"244","3_d2","3","d2","Au=1",8,0.112676056338028,0,0,-0.0143225389320311,0,0,-0.00804810576745131,0.7,0,0.7,FALSE
"245","3_d2","3","d2","B=0",2,0.028169014084507,NA,0,0,0,NA,0,NA,NA,NA,NA
"246","3_d2","3","d2","B=1",7,0.0985915492957746,NA,0,-0.143635956754666,0,0,-0.371876309559568,0,0,0,FALSE
"247","3_d2","3","d2","Bu=0",30,0.422535211267606,0.5,0.720454218227609,0.720454218227609,0.360227109113804,1,0.360227109113804,1,0.5,0.5,TRUE
"248","3_d2","3","d2","Bu=1",4,0.0563380281690141,0.5,0,0,0,0,-0.318211249395896,0,0,0.5,FALSE
"249","3_d3","3","d3","A=0",10,0.119047619047619,NA,0,-0.143183924815858,0,0,-0.290826078582381,0,0,0,FALSE
"250","3_d3","3","d3","A=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA
"251","3_d3","3","d3","Au=0",2,0.0238095238095238,0,0,-0.00529014518801673,0,0,-0.00796818680966118,0.3,0,0.3,FALSE
"252","3_d3","3","d3","Au=1",1,0.0119047619047619,0,0,0.00311494341094472,0,0,0.00838949518153539,0.7,0,0.7,FALSE
"253","3_d3","3","d3","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA
"254","3_d3","3","d3","B=1",26,0.30952380952381,NA,0.60015772866108,0.60015772866108,0.371533056009443,1,0.371533056009443,1,1,1,TRUE
"255","3_d3","3","d3","Bu=0",1,0.0119047619047619,0.5,0,0,0,0,-0.359875642985308,0,0,0.5,FALSE
"256","3_d3","3","d3","Bu=1",44,0.523809523809524,0.5,0.63620627329559,0.63620627329559,0.318103136647795,1,0.318103136647795,1,0.5,0.5,TRUE
"257","3_d4","3","d4","A=0",3,0.0434782608695652,NA,0,0,0,NA,0,NA,NA,NA,NA
"258","3_d4","3","d4","A=1",6,0.0869565217391304,NA,0,-0.195641154274036,0,0,-0.139054336810342,0,0,0,FALSE
"259","3_d4","3","d4","Au=0",36,0.521739130434783,0.7,0.623496249018715,0.623496249018715,0.187048874705615,1,0.187048874705615,1,0.3,0.3,TRUE
"260","3_d4","3","d4","Au=1",1,0.0144927536231884,0.7,0,0,0,0,-0.256168153212905,0,0,0.7,FALSE
"261","3_d4","3","d4","B=0",12,0.173913043478261,NA,0.397142676078666,0.397142676078666,0.302795626910937,1,0.302795626910937,1,1,1,TRUE
"262","3_d4","3","d4","B=1",5,0.072463768115942,NA,0,0,0,NA,0,NA,NA,NA,NA
"263","3_d4","3","d4","Bu=0",2,0.0289855072463768,0,0.094220447231143,0.094220447231143,0.251763203413374,0.5,0.251763203413374,0.5,0.5,0.5,TRUE
"264","3_d4","3","d4","Bu=1",4,0.0579710144927536,0,0,-0.076792296126981,0,0,-0.28778627421929,0.5,0,0.5,FALSE
"265","3_d5","3","d5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA
"266","3_d5","3","d5","A=1",17,0.223684210526316,NA,0.114781411416772,0.114781411416772,0.138691291925593,1,0.138691291925593,1,1,1,TRUE
"267","3_d5","3","d5","Au=0",1,0.0131578947368421,0.3,0,0,0,0,-0.186395655646449,0,0,0.3,FALSE
"268","3_d5","3","d5","Au=1",39,0.513157894736842,0.3,0.366708704665951,0.366708704665951,0.256696093266166,1,0.256696093266166,1,0.7,0.7,TRUE
"269","3_d5","3","d5","B=0",6,0.0789473684210526,NA,0,-0.261689819829484,0,0,-0.302766600811795,0,0,0,FALSE
"270","3_d5","3","d5","B=1",5,0.0657894736842105,NA,0,0,0,NA,0,NA,NA,NA,NA
"271","3_d5","3","d5","Bu=0",5,0.0657894736842105,0,0,-0.318773563858816,0,0,-0.251369326733594,0.5,0,0.5,FALSE
"272","3_d5","3","d5","Bu=1",3,0.0394736842105263,0,0,0.378540812342971,0,0,0.288264659082163,0.5,0,0.5,FALSE
"273","3_d6","3","d6","A=0",4,0.0481927710843374,NA,0,0,0,NA,0,NA,NA,NA,NA
"274","3_d6","3","d6","A=1",8,0.0963855421686747,NA,0,-0.832503156654056,0,0,-0.61446337113738,0,0,0,FALSE
"275","3_d6","3","d6","Au=0",17,0.204819277108434,0.7,0.430639883695193,0.430639883695193,0.121044562708722,1,0.121044562708722,1,0.3,0.3,TRUE
"276","3_d6","3","d6","Au=1",1,0.0120481927710843,0.7,0,0,0,0,-0.197009666902078,0,0,0.7,FALSE
"277","3_d6","3","d6","B=0",2,0.0240963855421687,NA,0,0,0,NA,0,NA,NA,NA,NA
"278","3_d6","3","d6","B=1",7,0.0843373493975904,NA,0,-0.0466198472685158,0,0,-0.152356994318649,0,0,0,FALSE
"279","3_d6","3","d6","Bu=0",40,0.481927710843373,0.5,0.0626445114857038,0.0626445114857038,0.0964833832480075,1,0.0964833832480075,1,0.5,0.5,TRUE
"280","3_d6","3","d6","Bu=1",4,0.0481927710843374,0.5,0,0,0,0,-0.166674367116403,0,0,0.5,FALSE
"281","3_d7","3","d7","A=0",1,0.0133333333333333,NA,0,0,0,NA,0,NA,NA,NA,NA
"282","3_d7","3","d7","A=1",22,0.293333333333333,NA,0.576832479458168,0.576832479458168,0.615311029586333,1,0.615311029586333,1,1,1,TRUE
"283","3_d7","3","d7","Au=0",0,0,0.124,0,-0.0661441453077808,0,0,-0.120684440903266,0.176470588235294,0,0.3,FALSE
"284","3_d7","3","d7","Au=1",20,0.266666666666667,0.124,0.231518150507162,0.231518150507162,0.196790427931088,0.823529411764706,0.196790427931088,0.823529411764706,0.7,0.7,TRUE
"285","3_d7","3","d7","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA
"286","3_d7","3","d7","B=1",9,0.12,NA,0.17139147184411,0.17139147184411,0.152899431323987,1,0.152899431323987,1,1,1,TRUE
"287","3_d7","3","d7","Bu=0",4,0.0533333333333333,0.088,0,-0.102284336618569,0,0,-0.0961589475318909,0.411764705882353,0,0.5,FALSE
"288","3_d7","3","d7","Bu=1",19,0.253333333333333,0.088,0.195996207292607,0.195996207292607,0.166596776198716,0.588235294117647,0.166596776198716,0.588235294117647,0.5,0.5,TRUE
