"","A","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","mA","mAu","mB","mBu","cfsA","cfaAu","cfsB","cfsBu","Sum","run"
"764",1,0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,2,0.0280241223680657,0.408313190588716,0.0301427592085485,0.0182952895195903,NA,NA,NA,NA,NA,6
"765",1,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,2,0.0796369023071149,0.114095900068854,0.0800466185585235,0.336049349238066,NA,NA,NA,NA,NA,6
"766",1,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,2,0.0814080728900746,0.116280306936372,0.0797920291061068,0.337739846613806,NA,NA,NA,NA,NA,6
"767",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,2,0.208955172514835,0.300285470604082,0.209925724408413,0.126327239263251,NA,NA,NA,NA,NA,6
"768",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,2,0.209163784026475,0.302368558050889,0.206300467065229,0.125397170530048,NA,NA,NA,NA,NA,6
"769",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.0263379394141944,0.0611303381961169,0.215799757548434,0.159912830163789,NA,NA,NA,NA,NA,7
"770",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0132355259030424,0.0312134343727893,0.474693088986143,0.0500495102832963,NA,NA,NA,NA,NA,7
"771",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.359194908009478,0.093063200305085,0.109226191404247,0.0802299636559591,NA,NA,NA,NA,NA,7
"772",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.263889135131961,0.0679881177591871,0.354902953950597,0.0376524703766504,NA,NA,NA,NA,NA,7
"773",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0105350837731621,0.0252084454676533,0.104979506051913,0.445385814708661,NA,NA,NA,NA,NA,7
"774",0,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,2,0.0102073038745812,0.0247971178554128,0.105328019140175,0.447908902969843,NA,NA,NA,NA,NA,7
"775",0,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,2,0.00284799518448798,0.00660502351145796,0.416723987259467,0.250809744089422,NA,NA,NA,NA,NA,7
"776",0,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,2,0.00269932364127882,0.00652212816591201,0.416632196636574,0.24985492903955,NA,NA,NA,NA,NA,7
"777",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,2,0.227426240523739,0.0588611178283513,0.0853365543732487,0.355027293474687,NA,NA,NA,NA,NA,7
"778",0,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,2,0.228951340762635,0.0592390163544239,0.0833599214427311,0.356982160912758,NA,NA,NA,NA,NA,7
"779",0,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,2,0.070041575902408,0.0183396252446164,0.387310429854763,0.237091990290912,NA,NA,NA,NA,NA,7
"780",0,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,2,0.068414369722267,0.0174795743589522,0.387227223720115,0.234799027083247,NA,NA,NA,NA,NA,7
"781",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,2,0.0213821167206712,0.290645982894789,0.176333099945877,0.133452043932107,NA,NA,NA,NA,NA,7
"782",1,0,0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,2,0.0208442102669895,0.29259081372582,0.175907850298003,0.133402904071009,NA,NA,NA,NA,NA,7
"783",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,2,0.0123875414383971,0.168391070772252,0.443266977522427,0.0471810875079285,NA,NA,NA,NA,NA,7
"784",1,0,0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,2,0.0125919323903855,0.168430665830189,0.443941753863398,0.0470587104699104,NA,NA,NA,NA,NA,7
"785",1,1,0,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,2,0.259459612885288,0.378041458562345,0.033293221629824,0.0256107277158254,NA,NA,NA,NA,NA,7
"786",1,1,0,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,2,0.258818360679867,0.377894308368521,0.0339209296905179,0.025500696359968,NA,NA,NA,NA,NA,7
"787",1,1,0,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,2,0.237276233782125,0.347855807277423,0.136763800823789,0.0146282037461405,NA,NA,NA,NA,NA,7
"788",1,1,0,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,2,0.238686906616257,0.344853380613787,0.135091156929685,0.0138056179137036,NA,NA,NA,NA,NA,7
"789",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,2,0.010178454491869,0.138909666394197,0.0991662615398229,0.42541392030321,NA,NA,NA,NA,NA,7
"790",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,2,0.0101747966335891,0.139464724656509,0.100575570551256,0.425677455768439,NA,NA,NA,NA,NA,7
"791",1,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,2,0.00271478074807403,0.0365703504906504,0.409257462006363,0.247405853057923,NA,NA,NA,NA,NA,7
"792",1,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,2,0.00266188958210322,0.0364400032358927,0.411414846031997,0.250285659574041,NA,NA,NA,NA,NA,7
"793",1,1,1,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,2,0.2260864435615,0.32441926754099,0.0356006950853373,0.149835209354494,NA,NA,NA,NA,NA,7
"794",1,1,1,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,2,0.226959981530037,0.326501547533225,0.0358811836906444,0.148258417633219,NA,NA,NA,NA,NA,7
"795",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,2,0.0968384370500143,0.141174037409307,0.238975770302797,0.143006186134757,NA,NA,NA,NA,NA,7
"796",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,2,0.0977232165226519,0.14483686494173,0.243841794031012,0.146257222413449,NA,NA,NA,NA,NA,7
"797",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,2,0.0131607362780767,0.0349733998695398,0.013206005721953,0.0104313054397005,NA,NA,NA,NA,NA,7
"798",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,2,0.027660220467057,0.0696526879696335,0.0272690680745822,0.00284229018062744,NA,NA,NA,NA,NA,7
"799",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,2,0.0748233559125896,0.0178474269519321,0.0724351059285262,0.0570941424263483,NA,NA,NA,NA,NA,7
"800",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,2,0.150288080421133,0.0383426938641506,0.148984620413686,0.0153497465680252,NA,NA,NA,NA,NA,7
"801",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,2,0.0384091624889201,0.0888080636257123,0.00548608351419651,0.0302413624433613,NA,NA,NA,NA,NA,7
"802",0,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,2,0.0686873182896282,0.170408940198693,0.0133092882844313,0.00732839597898208,NA,NA,NA,NA,NA,7
"803",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,2,0.173744458929304,0.0480723749291524,0.0322393125977816,0.132257864492153,NA,NA,NA,NA,NA,7
"804",0,1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,2,0.367036693993451,0.0948268163371008,0.0642377348292752,0.0396491305615671,NA,NA,NA,NA,NA,7
"805",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,2,0.00654984438187369,0.0840040659676643,0.0336257469367874,0.0280568891408064,NA,NA,NA,NA,NA,7
"806",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,2,0.0133533676287026,0.166070411486957,0.0720399713867051,0.0075462430503029,NA,NA,NA,NA,NA,7
"807",1,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,2,0.0315788614689239,0.0460773400915353,0.178629643349417,0.134500609474092,NA,NA,NA,NA,NA,7
"808",1,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,2,0.0640278181891454,0.0942993263514331,0.369143609051683,0.0393534239453352,NA,NA,NA,NA,NA,7
"809",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,2,0.015354756351799,0.200774605636662,0.015035144281148,0.0622043939294732,NA,NA,NA,NA,NA,7
"810",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,2,0.0152538743106641,0.204594007197532,0.0151294188178168,0.0641285050523864,NA,NA,NA,NA,NA,7
"811",1,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,2,0.0314265465163887,0.410127393066809,0.0309616951246858,0.0177567967268371,NA,NA,NA,NA,NA,7
"812",1,0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,2,0.0296397239299136,0.410365692222744,0.0316626801852679,0.0182018935762864,NA,NA,NA,NA,NA,7
"813",1,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,2,0.0807543650755981,0.116939719689461,0.0816393974472923,0.336236604891475,NA,NA,NA,NA,NA,7
"814",1,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,2,0.0811507247132127,0.115716708558934,0.0796450765580109,0.33856073661457,NA,NA,NA,NA,NA,7
"815",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,2,0.210418862318602,0.30016860406984,0.208148466384696,0.126562772271529,NA,NA,NA,NA,NA,7
"816",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,2,0.208531942027365,0.302229375622276,0.207393546670564,0.12597898466545,NA,NA,NA,NA,NA,7
"817",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.0256859604951242,0.062093922099146,0.217406346558941,0.159194590744703,NA,NA,NA,NA,NA,8
"818",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0128507373541444,0.0305654740101161,0.47472323461579,0.0506452833998842,NA,NA,NA,NA,NA,8
"819",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.360455911014116,0.092163268876323,0.108554737827833,0.0829654444788873,NA,NA,NA,NA,NA,8
"820",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.263270341273948,0.0676784687304631,0.350774028604654,0.0367280132241295,NA,NA,NA,NA,NA,8
"821",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0105372326565479,0.025488632708337,0.104302719426032,0.446009880367895,NA,NA,NA,NA,NA,8
"822",0,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,2,0.0105221072388957,0.0253549931946218,0.105063583069539,0.443427924098284,NA,NA,NA,NA,NA,8
"823",0,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,2,0.00275200319890953,0.00628740517162376,0.416431819047428,0.251456201799862,NA,NA,NA,NA,NA,8
"824",0,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,2,0.00271109135415059,0.00661617140742011,0.415452982957517,0.251552752223921,NA,NA,NA,NA,NA,8
"825",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,2,0.22956166669517,0.0580138334916145,0.0834167328722204,0.357531529726298,NA,NA,NA,NA,NA,8
"826",0,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,2,0.229957930998195,0.0598226579472166,0.0852718062878492,0.35647290866461,NA,NA,NA,NA,NA,8
"827",0,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,2,0.0682311152126971,0.0170704348861306,0.390878608555784,0.234960318278187,NA,NA,NA,NA,NA,8
"828",0,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,2,0.0687813110577231,0.0173770011384785,0.389467036588974,0.234032466293067,NA,NA,NA,NA,NA,8
"829",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,2,0.0226047930224779,0.297019365457511,0.174655167324904,0.129489286527314,NA,NA,NA,NA,NA,8
"830",1,0,0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,2,0.0217270247272383,0.295356939430008,0.173290559851774,0.130545097612396,NA,NA,NA,NA,NA,8
"831",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,2,0.0123561593620458,0.169863251378178,0.445182842606172,0.0463763940429458,NA,NA,NA,NA,NA,8
"832",1,0,0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,2,0.0126378871288117,0.169775267668351,0.441630790344912,0.0460815776476472,NA,NA,NA,NA,NA,8
"833",1,1,0,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,2,0.262280480505312,0.376915558101959,0.0331325645471388,0.0258254788673005,NA,NA,NA,NA,NA,8
"834",1,1,0,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,2,0.262196764667655,0.378542861810366,0.033734014464582,0.02509859646367,NA,NA,NA,NA,NA,8
"835",1,1,0,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,2,0.238331950113336,0.346549885141059,0.135322354714378,0.0146071853335497,NA,NA,NA,NA,NA,8
"836",1,1,0,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,2,0.24101599620466,0.344364845121416,0.136040171169049,0.0141776082602407,NA,NA,NA,NA,NA,8
"837",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,2,0.0101124824673486,0.138333682380888,0.101136725995825,0.421784961097836,NA,NA,NA,NA,NA,8
"838",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,2,0.010359645427351,0.140629737448346,0.0999839742817065,0.426444548368161,NA,NA,NA,NA,NA,8
"839",1,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,2,0.00295572297692306,0.0363181926126455,0.412381700235687,0.247915398095724,NA,NA,NA,NA,NA,8
"840",1,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,2,0.00280132309766728,0.0364775903269152,0.414815096687123,0.24767917343779,NA,NA,NA,NA,NA,8
"841",1,1,1,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,2,0.228226934016586,0.327350166352843,0.0357348335356134,0.151009610177916,NA,NA,NA,NA,NA,8
"842",1,1,1,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,2,0.226029809866356,0.328364421506829,0.0343366915965148,0.146718470629127,NA,NA,NA,NA,NA,8
"843",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,2,0.0986400335745134,0.145971372149294,0.241760195602641,0.143496444685996,NA,NA,NA,NA,NA,8
"844",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,2,0.101624078757321,0.146529461247967,0.240268271805784,0.144366057591636,NA,NA,NA,NA,NA,8
"845",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,2,0.0178059165966545,0.0351494380446579,0.0128584238707921,0.0108408310126556,NA,NA,NA,NA,NA,8
"846",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"conjunctive",0.72,1,2,0.0312315677031512,0.0808513805184789,0.0356152386528417,0.0032824375354311,NA,NA,NA,NA,NA,8
"847",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"conjunctive",0.02,1,2,0.0756047709150178,0.0198198220142956,0.076133102528966,0.0538036114981475,NA,NA,NA,NA,NA,8
"848",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,2,0.153031878658023,0.0391849061195288,0.148751452913649,0.0159032491382396,NA,NA,NA,NA,NA,8
"849",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,2,0.0365875232871128,0.084649661720921,0.00670765521508485,0.0248346068274144,NA,NA,NA,NA,NA,8
"850",0,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,2,0.0699147926279469,0.167791879638326,0.0129033954264745,0.00789984232880791,NA,NA,NA,NA,NA,8
"851",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,2,0.178184105109055,0.0448117298921213,0.0312149414608022,0.131967443296975,NA,NA,NA,NA,NA,8
"852",0,1,1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,2,0.368182234415693,0.096280677867311,0.0643918594426974,0.0391776942670873,NA,NA,NA,NA,NA,8
"853",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,2,0.00631051442714853,0.0787632115303851,0.0321893443152972,0.0252662271888818,NA,NA,NA,NA,NA,8
"854",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,2,0.0126230615711369,0.169397874087449,0.0689827758507217,0.00781285867984349,NA,NA,NA,NA,NA,8
"855",1,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,2,0.0306302269914135,0.0460389812261973,0.18205739503971,0.136426299209438,NA,NA,NA,NA,NA,8
"856",1,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,2,0.0652966174539371,0.0948548849700545,0.37000481452586,0.0384981247295929,NA,NA,NA,NA,NA,8
"857",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,2,0.0147989880480353,0.208145897799787,0.0154203811798614,0.0624305012578708,NA,NA,NA,NA,NA,8
"858",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,2,0.0159795403799902,0.200697875389083,0.0163581028820666,0.0639112136944647,NA,NA,NA,NA,NA,8
"859",1,0,1,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,2,0.0309156238942818,0.406184301787926,0.031641823756571,0.018432445061591,NA,NA,NA,NA,NA,8
"860",1,0,1,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,2,0.0302755268880765,0.411826000964749,0.0310233207036771,0.017722062654442,NA,NA,NA,NA,NA,8
"861",1,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,2,0.0781950691969329,0.117406304755234,0.0783887540161696,0.341452871436323,NA,NA,NA,NA,NA,8
"862",1,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,2,0.0797541073980051,0.116328944480277,0.0807269239449183,0.337626566293316,NA,NA,NA,NA,NA,8
"863",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,2,0.207738375806265,0.301311680695846,0.20617571303359,0.127080845749678,NA,NA,NA,NA,NA,8
"864",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,2,0.207973909840188,0.30329731757498,0.208590317032618,0.125241405294168,NA,NA,NA,NA,NA,8
"865",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.026823256736854,0.0615108518592492,0.219540777061581,0.161349395273891,NA,NA,NA,NA,NA,9
"866",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0127737251378552,0.0310957293209563,0.475496547358676,0.049796637663083,NA,NA,NA,NA,NA,9
"867",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.35961325032288,0.0922161990480699,0.107058680738579,0.0812990134797874,NA,NA,NA,NA,NA,9
"868",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.263057855669847,0.0669526885944338,0.349772852627129,0.0368431597777995,NA,NA,NA,NA,NA,9
"869",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0102349293527494,0.0246564269478438,0.104898282103156,0.443646570884998,NA,NA,NA,NA,NA,9
"870",0,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,2,0.0110226012344877,0.0251906917779182,0.105160542130915,0.446965780873075,NA,NA,NA,NA,NA,9
"871",0,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,2,0.00261189895207016,0.00644285447513529,0.418901885929897,0.250017206814194,NA,NA,NA,NA,NA,9
"872",0,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,2,0.00270839184105381,0.00639641576884421,0.418753180188114,0.249429407723591,NA,NA,NA,NA,NA,9
"873",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,2,0.228715707256833,0.0582627409838821,0.0841094128767631,0.356027650051665,NA,NA,NA,NA,NA,9
"874",0,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,2,0.22723795103932,0.0588650565939553,0.0861163346716525,0.35860652107239,NA,NA,NA,NA,NA,9
"875",0,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,2,0.0685647999102865,0.0167939044799613,0.388333312686459,0.232200185852328,NA,NA,NA,NA,NA,9
"876",0,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,2,0.0685982983285657,0.0172537670263826,0.387449931038804,0.235239643129788,NA,NA,NA,NA,NA,9
"877",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,2,0.0213810154421414,0.293621860155061,0.173711515566757,0.129954940008908,NA,NA,NA,NA,NA,9
"878",1,0,0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,2,0.0217428327069173,0.292478455447255,0.173490532731456,0.129861541760695,NA,NA,NA,NA,NA,9
"879",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,2,0.012459171580714,0.169198538736023,0.442409956270535,0.0465638007879125,NA,NA,NA,NA,NA,9
"880",1,0,0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,2,0.0123944823349767,0.169189418966668,0.443999373900217,0.0477408454191691,NA,NA,NA,NA,NA,9
"881",1,1,0,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,2,0.258801538491974,0.378629555137802,0.0330198543413001,0.0246598526365726,NA,NA,NA,NA,NA,9
"882",1,1,0,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,2,0.26316300803542,0.377319872667006,0.0336825325594863,0.0242861544598175,NA,NA,NA,NA,NA,9
"883",1,1,0,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"disjunctive",0,4,2,0.239081821902376,0.345584589000717,0.133618879287002,0.0142797519526658,NA,NA,NA,NA,NA,9
"884",1,1,0,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"disjunctive",0.8,5,2,0.238281543292416,0.346556573563366,0.135585303081063,0.0146144245341454,NA,NA,NA,NA,NA,9
"885",1,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,21,"disjunctive",1,6,2,0.0104898245116758,0.138864937500038,0.100311052892848,0.423864313129125,NA,NA,NA,NA,NA,9
"886",1,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,22,"disjunctive",0,7,2,0.0104727331597768,0.138856052867258,0.100425329517995,0.425591718435358,NA,NA,NA,NA,NA,9
"887",1,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,23,"disjunctive",0,6,2,0.00250622956099556,0.0362468984783456,0.412899227162547,0.246552070144715,NA,NA,NA,NA,NA,9
"888",1,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,24,"disjunctive",0.878048780487805,7,2,0.00257508986088465,0.035247347727212,0.4111423957273,0.247812749089386,NA,NA,NA,NA,NA,9
"889",1,1,1,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,25,"disjunctive",0,6,2,0.224578579463649,0.326890196902303,0.0353243939579273,0.151191115138514,NA,NA,NA,NA,NA,9
"890",1,1,1,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,26,"disjunctive",0.024390243902439,7,2,0.226047339150616,0.326919714668625,0.0348905180979449,0.148723383356215,NA,NA,NA,NA,NA,9
"891",1,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,27,"disjunctive",0,6,2,0.0998849200998255,0.143956614474874,0.243158923028079,0.143758758929108,NA,NA,NA,NA,NA,9
"892",1,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,28,"disjunctive",0.0975609756097561,7,2,0.097199754888028,0.1442726191095,0.242151555748496,0.144595883986343,NA,NA,NA,NA,NA,9
"893",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"conjunctive",0.18,1,2,0.0207260199156633,0.0501258764927904,0.0220907278685168,0.010812927711333,NA,NA,NA,NA,NA,9
