"","A","B","Au","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","mA","mAu","mB","mBu","cfsA","cfaAu","cfsB","cfsBu","Sum","run"
"276",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.820152474229507,-0.0606736914348135,-0.0367950368197855,-0.0610691950325231,3019,14952,6073,15118,97949,6
"277",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,-0.0393693158848468,0.153640521897268,0.115131372301574,0.153058897676764,27110,15005,23919,15102,99585,6
"278",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,-0.0923688571309806,0.357500742801765,0.270595839337605,-0.0635143112633155,27016,15279,23942,14895,97747,6
"279",1,0,1,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,-0.0754123961354207,-0.297922364985581,0.0310712108787761,0.297380805884572,26912,85178,94117,14868,98479,6
"280",1,0,1,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,-0.189418961407978,-0.740664792910744,0.0784952598320491,-0.131650776992569,26714,84787,94109,14972,91039,6
"281",1,1,0,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,-0.0908292827627995,0.0631617603924646,-0.266527852208267,0.355614279947764,26916,84883,76026,15048,97809,6
"282",1,1,0,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.0918319218827586,-0.0638155253157181,0.269458235656532,-0.360185554759853,26975,84862,76079,14964,2232,6
"283",1,1,0,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,-0.232692649204273,0.161971773321901,-0.679493128322265,-0.162471507439241,26796,84936,75736,15143,87114,6
"284",1,1,0,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.233749551658597,-0.159856888941345,0.680934968263104,0.160569261910904,27211,85118,76033,14995,12752,6
"285",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,-0.188275297789013,-0.130259393386939,-0.0775803592673243,0.74016778934057,26901,14977,5881,14953,91214,6
"286",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.186945719065658,0.129499256490031,0.0781689784978576,-0.735501914306289,26817,14954,6021,14988,8707,6
"287",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,-0.601103721674151,-0.418441944525404,-0.251565624890797,-0.413338820772162,26945,15163,6068,14850,50514,6
"288",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.602549760460923,0.416688865800572,0.252425145152213,0.415277714992503,26857,14937,6054,14851,49718,6
"289",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,1,0.13229438884938,0.0518370869384179,0.324652580406763,0.435764203549281,2961,14979,24120,15035,95962,7
"290",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,1,0.0444517686533476,0.0242991612028627,0.892051850948109,-0.20949587637115,3106,14953,23964,14896,79283,7
"291",0,0,1,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,1,0.0554441586566484,-0.0236093740086572,0.101246303416915,0.952246839058122,2961,84716,93923,14755,85762,7
"292",0,0,1,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,1,0.0142114847035266,-0.00609930518287151,0.498706590065326,-0.836521865200271,2895,85001,94103,14932,19901,7
"293",0,1,0,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,1,0.573951523473252,0.045686664175349,-0.265260163443008,0.352648688059388,2937,84977,75954,15106,93931,7
"294",0,1,0,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,1,-0.585761853850125,-0.0429624516002308,0.263712230186439,-0.346989793427168,3030,84937,75942,15159,6124,7
"295",0,1,0,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,1,0.27994068037621,0.0240279915242827,-0.844569546968376,-0.199860336469539,3092,85055,76074,15155,77694,7
"296",0,1,0,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,1,-0.279521558705589,-0.0237876095890179,0.845983925459734,0.201679255754544,3051,84888,75718,15080,22662,7
"297",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,1,0.339632548921497,-0.0258277547351241,-0.0959440328509681,0.883233053406766,3060,15151,6096,15001,83669,7
"298",0,1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,1,-0.33021654981183,0.0229168937036063,0.094723660847248,-0.889407486469083,2906,15047,6000,14883,16069,7
"299",0,1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,1,0.0726608516806936,-0.00501376343771197,-0.491492164785786,-0.827308677013987,2922,14802,5895,15032,19554,7
"300",0,1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,1,-0.0724423545790761,0.0101264272620343,0.499166101029061,0.820631240026631,3003,14833,5988,14898,80487,7
"301",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,1,-0.183486993781088,0.719562584163174,0.166051902316096,0.226485945786128,27017,14859,23662,15199,85840,7
"302",1,0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,1,0.186016462183284,-0.725040114906278,-0.159255569134954,-0.218958275826795,27049,15023,24037,14810,14153,7
"303",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,1,-0.120589002761394,0.459507527736655,0.709973814684657,-0.17050944783562,26949,14995,24099,14947,70679,7
"304",1,0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,1,0.112553198468666,-0.452795891834113,-0.714530536801287,0.171317847301363,26850,14939,24184,14940,29244,7
"305",1,0,1,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,1,-0.133988672677383,-0.525520785935564,0.0798030981060313,0.708434503184993,26750,85154,93968,15157,76437,7
"306",1,0,1,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,1,0.138902445914594,0.530581102531254,-0.073893357749141,-0.70179473429705,26984,84969,94026,14825,23370,7
"307",1,0,1,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,1,-0.0381574608340805,-0.136569495630412,0.472116167091948,-0.779476471814813,26899,84995,93955,14947,17898,7
"308",1,0,1,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,1,0.0331887878644137,0.141207695759314,-0.465946511325481,0.780399246857043,27005,84869,94036,15008,82124,7
"309",1,1,0,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,1,-0.754965121551419,0.517140058664901,-0.0480976331304456,0.0644622756446519,27137,85114,76144,14958,36648,7
"310",1,1,0,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,1,0.754208781633933,-0.521530494687115,0.0554873406600391,-0.0667438279798755,26950,85026,76211,15029,63537,7
"311",1,1,0,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,1,-0.652781020380578,0.455124425013591,-0.303506656047967,-0.0670841642804608,27000,85101,75854,14776,30122,7
"312",1,1,0,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,1,0.653331941501562,-0.454904469252249,0.297985119522751,0.065920015060611,26778,85005,76181,14833,69928,7
"313",1,1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,1,-0.692504620376934,-0.473899403150371,-0.0279509127618027,0.270646151817411,27056,14883,6078,15017,32561,7
"314",1,1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,1,0.690851043784594,0.478141222656125,0.0311491380204508,-0.270208319306875,26924,14959,5945,15119,67534,7
"315",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,1,-0.286231524867213,-0.199311629527933,-0.282366690358185,-0.485935726442667,27032,14992,5952,15053,7680,7
"316",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,1,0.289183697612651,0.198504697806683,0.287521328620471,0.480854366986039,27025,15121,6049,15204,92259,7
"317",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"conjunctive",0.25,1,1,0.0602863446878442,0.024841502913823,0.0187052261083966,0.0251179202429716,2938,15130,23921,14848,99989,7
"318",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"conjunctive",0.25,1,1,0.160290639828329,0.0673147496953531,0.0503110010430967,-0.0118851276297116,3022,15016,24030,14997,99920,7
"319",0,0,1,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"conjunctive",0.25,1,1,0.135110286453306,-0.0564655354889652,0.00601157869721237,0.0563105914226496,2978,85053,93941,15017,99944,7
"320",0,0,1,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"conjunctive",0.25,1,1,0.3267265020144,-0.137909543933535,0.0144127280250623,-0.0243440899706921,3026,85096,94130,15104,99668,7
"321",0,1,0,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"conjunctive",0.25,2,1,0.169450546981321,0.0125501814284715,-0.0536559495397196,0.0709506968156036,3009,84975,76370,15035,99911,7
"322",0,1,0,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"conjunctive",0.25,2,1,0.419675111661924,0.0314992774133605,-0.132863375698858,-0.0314575373135466,3066,84882,76012,15084,99446,7
"323",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,7,"conjunctive",0.25,2,1,0.352572764949,-0.0263873610714427,-0.0157367310625069,0.147494957393239,3023,15232,6007,15119,99614,7
"324",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.8120884295387,-0.0604466338591461,-0.0362350680019879,-0.0599936312443384,3018,15113,6013,14921,97989,7
"325",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,-0.0391060859937016,0.151798560967638,0.114555381583702,0.153322396950203,26989,15221,23969,14965,99588,7
"326",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,-0.0917684949320063,0.362505537433275,0.269324383588548,-0.0632172812177586,27102,14703,23797,14997,97785,7
"327",1,0,1,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,-0.0768216675089082,-0.304009606746627,0.0316556007821588,0.301145250793088,26918,85225,94114,15015,98423,7
"328",1,0,1,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,-0.18882803167092,-0.736057352295614,0.0788649402632223,-0.13036621602653,27046,84924,93926,15017,91226,7
"329",1,1,0,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,-0.0925232797406826,0.0643531468670891,-0.270414270651988,0.359946038674391,27064,84781,76017,15115,97745,7
"330",1,1,0,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.0929144917076387,-0.0640560963690974,0.271799653632964,-0.361836175186766,27070,85004,76055,15085,2273,7
"331",1,1,0,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,-0.231652594667722,0.159866741223804,-0.676289456399241,-0.159772436932469,26960,85049,75880,14936,87307,7
"332",1,1,0,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.232056289214503,-0.159362839356425,0.67535448425449,0.159875759579407,27186,85028,75975,15054,12605,7
"333",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,-0.189277566797351,-0.131683244851639,-0.0784432570409906,0.737435903787165,27066,15227,5992,15076,91196,7
"334",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.188723038054373,0.130543910366506,0.0781300973368492,-0.741746459067602,27066,15079,5980,14853,8757,7
"335",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,-0.606506315704153,-0.413792820746604,-0.249353529207036,-0.416667744907117,27263,14855,5958,15031,50469,7
"336",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.605883540305279,0.413649320122641,0.251848988302757,0.416560696565542,27189,14825,6061,15003,49573,7
"337",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,1,0.112338058010671,0.051945051141963,0.328041398436633,0.434880618620025,2961,14859,23775,14884,96075,8
"338",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,1,0.0482363888172557,0.0245896511953895,0.889731384972022,-0.212102876495709,3001,15123,24403,14983,78928,8
"339",0,0,1,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,1,0.0646346375628235,-0.0242855374825099,0.0984357220189834,0.950631045646042,3105,85024,94249,15196,85239,8
"340",0,0,1,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,1,0.0170480622629526,-0.00623876943160411,0.505306099131522,-0.832754802109425,3067,84870,93973,14897,19936,8
"341",0,1,0,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,1,0.589893557340525,0.043088501934331,-0.258308909792213,0.349433233421848,3017,85115,75882,14943,93974,8
"342",0,1,0,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,1,-0.581704637293845,-0.0465140896583688,0.267692678104578,-0.353206549238474,3024,85093,76039,15064,6135,8
"343",0,1,0,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,1,0.273765382080873,0.0217456119108523,-0.850438308454669,-0.199475466784062,2938,84949,75892,14958,77526,8
"344",0,1,0,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,1,-0.274628593052362,-0.0257943936006637,0.846909290818109,0.198981076262214,3069,84855,75942,14975,22476,8
"345",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,1,0.338842646413711,-0.0226013462476391,-0.091884893880174,0.886644605571685,3022,14991,5861,14788,83858,8
"346",0,1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,1,-0.332945445391666,0.0283505392829004,0.0967724292041483,-0.886516152622249,2999,15162,6098,14985,16259,8
"347",0,1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,1,0.074604108060271,-0.00864254772473598,-0.495576351331992,-0.824548607769695,2996,15010,6019,15092,19682,8
"348",0,1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,1,-0.0748692665042704,0.00138183557419595,0.499354548507036,0.820505241156885,3018,15042,6077,14880,80452,8
"349",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,1,-0.187530858824624,0.720968915820287,0.160214565849022,0.210469407601798,27017,15150,24096,14991,85788,8
"350",1,0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,1,0.185366328636862,-0.719057127999867,-0.15834295086005,-0.213259821691938,26994,14871,24046,14855,13963,8
"351",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,1,-0.116557142256338,0.453580704489955,0.713459399799569,-0.164641053261721,26882,14784,23900,15049,71057,8
"352",1,0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,1,0.11508917474255,-0.453049028509189,-0.709261288707621,0.168405605727742,27104,14910,24150,15273,29142,8
"353",1,0,1,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,1,-0.135467039963045,-0.531419255671869,0.0725696975182218,0.703857668574503,26904,85107,94034,14994,76484,8
"354",1,0,1,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,1,0.129606120513271,0.527235552844598,-0.0766521988706871,-0.704111575208731,26925,84950,94085,15102,23702,8
"355",1,0,1,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,1,-0.0353123107817756,-0.137382582156521,0.464790353414905,-0.782702895863089,27088,84966,93944,15167,18103,8
"356",1,0,1,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,1,0.0382937253686697,0.137312790225321,-0.463134592054081,0.780453304767146,26973,84862,94157,14957,82282,8
"357",1,1,0,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,1,-0.756757416825355,0.520010011235907,-0.0463369086624414,0.0680961790331322,27067,85129,76073,15114,36553,8
"358",1,1,0,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,1,0.755442098439228,-0.523235738257013,0.0460951451735696,-0.063787051468665,26866,85080,76008,14776,63553,8
"359",1,1,0,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,1,-0.653247045399235,0.453086415803832,-0.298192445669074,-0.0713521292187586,26987,85044,76031,15001,30156,8
"360",1,1,0,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,1,0.6489878657657,-0.455888379635883,0.299437614811868,0.06978688651956,26940,84923,75950,14931,69813,8
"361",1,1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,1,-0.688815309305077,-0.479840690428735,-0.030085070085905,0.273040946751905,27218,15003,5988,15068,32717,8
"362",1,1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,1,0.694963465018366,0.477782421746555,0.0265703014817471,-0.267176711785497,26804,14886,6071,14863,67615,8
"363",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,1,-0.290224919410569,-0.186759987334292,-0.283992159610915,-0.480373879033828,26873,15095,5944,14874,7569,8
"364",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,1,0.284942184057037,0.204894703608516,0.281859140576427,0.483870408168941,26787,14806,6052,15016,92376,8
"365",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"conjunctive",0.25,1,1,0.0625193283844469,0.0261986911733466,0.0194776730285783,0.0259230212739461,2979,14883,24032,15153,99988,8
"366",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"conjunctive",0.25,1,1,0.17229248000219,0.0713508424685773,0.053645308259246,-0.0127044508671028,2977,15176,24041,15053,99909,8
"367",0,0,1,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"conjunctive",0.25,1,1,0.138377494932975,-0.058215198053142,0.00613587150028551,0.058513003137742,3040,84951,94099,14919,99940,8
"368",0,0,1,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"conjunctive",0.25,1,1,0.343221786195379,-0.14370282563439,0.0154616665897622,-0.0254109594828819,3016,84933,93874,14985,99635,8
"369",0,1,0,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"conjunctive",0.25,2,1,0.186808711749493,0.0138202994008509,-0.0583413166526547,0.0771213337837195,2978,84867,76063,15261,99893,8
"370",0,1,0,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"conjunctive",0.25,2,1,0.431839956099817,0.0319292019716861,-0.135123954569656,-0.0321146688105644,3013,85036,75913,15112,99424,8
"371",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,7,"conjunctive",0.25,2,1,0.335817559397255,-0.0249198380335447,-0.0150506210874109,0.140303824194383,3012,15061,6075,15104,99651,8
"372",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.808644383653781,-0.0598552294455597,-0.0363912433586768,-0.0600626253498337,3031,14914,6085,15002,97997,8
"373",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,-0.0378857148308205,0.147623368088203,0.111359803951652,0.147905675180887,26978,15130,23855,15081,99613,8
"374",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,-0.0913349014622945,0.355276622721063,0.266892800178207,-0.0629434531482123,27043,15132,24009,14969,97799,8
"375",1,0,1,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,-0.075992717760498,-0.299608207134857,0.0317397161241579,0.297918189537084,26875,85103,93975,15041,98453,8
"376",1,0,1,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,-0.187178663180767,-0.73532284275953,0.078307744181459,-0.130413496620316,26990,85086,93923,15215,91343,8
"377",1,1,0,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,-0.0915941901545451,0.0633777819561891,-0.26811769930159,0.36120803976269,26873,85038,75897,14892,97768,8
"378",1,1,0,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.0929818122099918,-0.0638547199826738,0.269396535639935,-0.362967394005132,27161,85044,75788,14965,2266,8
"379",1,1,0,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,-0.231549293573305,0.159929653172232,-0.675937579800298,-0.159062443052477,26978,85016,75894,14846,87327,8
"380",1,1,0,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.23102928969977,-0.159732939923031,0.676078523888612,0.160170990643714,26975,84992,75981,15078,12625,8
"381",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,-0.186913684818951,-0.130833418157286,-0.0775313796088839,0.740481027861564,26680,15131,5892,14901,91240,8
"382",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.189256966368236,0.129673235084887,0.0782307183681529,-0.738851686007621,27074,14842,5965,15019,8799,8
"383",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,-0.603759758602377,-0.415595384390413,-0.253261476628546,-0.418167660157369,26954,14882,6097,15039,50305,8
"384",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.603923736743029,0.419362804753062,0.249236479080015,0.416623014547823,26897,15068,5897,14901,49781,8
"385",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,1,0.126268523302918,0.0553304528808364,0.324609699654527,0.436587993616924,2966,15013,24319,15109,95892,9
"386",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,1,0.052819921780541,0.0214698982398552,0.890570862061223,-0.208889460763866,2999,14941,23993,14918,79267,9
"387",0,0,1,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,1,0.063521878389373,-0.0238803151137605,0.101056483494861,0.948129065293066,3058,84915,93953,15038,85464,9
"388",0,0,1,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,1,0.0154821072147794,-0.00880404256244057,0.500777810704563,-0.835921666366629,2936,85148,94004,15127,20122,9
"389",0,1,0,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,1,0.585318298344648,0.0438347633443894,-0.266736688026715,0.351226954932959,2948,85021,76135,15243,93911,9
"390",0,1,0,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,1,-0.593986694739035,-0.044902368417714,0.258919845742207,-0.347251557055239,3010,85146,76049,14911,6042,9
"391",0,1,0,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,1,0.272590034456008,0.0210338808743898,-0.850321032163816,-0.201244634614327,2925,85159,76090,15120,77688,9
"392",0,1,0,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,1,-0.277635846943087,-0.0198643978028075,0.844418235113168,0.198863907458774,3010,85100,75953,15013,22416,9
"393",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,1,0.336121047072176,-0.030523277319517,-0.0961767063661724,0.888207499430069,3028,15152,5970,15184,83506,9
"394",0,1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,1,-0.33297918670154,0.0213650293518886,0.0948923342910731,-0.888371080755377,2982,14800,5914,15178,16398,9
"395",0,1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,1,0.0705363053869534,-0.000625357843525108,-0.495890272570121,-0.827688432079423,2944,15002,5931,15060,19565,9
"396",0,1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,1,-0.0725589126844866,0.00769511950252759,0.491978724206698,0.826048967532627,3039,14760,5920,15075,80362,9
"397",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,1,-0.185705209191972,0.71509168576145,0.164679064623764,0.215721335084633,27095,15316,23833,15037,85685,9
"398",1,0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,1,0.184473626332264,-0.72395627029833,-0.161851869596312,-0.216733141789512,26809,14968,24052,14888,14213,9
"399",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,1,-0.118921307390866,0.454389880877196,0.709803073369378,-0.165310881947395,26964,15084,23949,15020,70812,9
"400",1,0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,1,0.11679338082856,-0.455165751208159,-0.712719079089367,0.172741884360714,27000,14784,24064,15180,29044,9
"401",1,0,1,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,1,-0.135421654982671,-0.530371884102882,0.0807139793052788,0.700914254286723,26937,84905,93952,15122,76366,9
"402",1,0,1,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,1,0.138269892129846,0.531730214950409,-0.0748530829982673,-0.70151569313799,27101,85042,93856,15005,23466,9
"403",1,0,1,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,1,-0.0404737525846741,-0.135449542168508,0.469967131290946,-0.780064698675996,27093,85143,94097,14891,17672,9
"404",1,0,1,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,1,0.0340714550606672,0.134941572023362,-0.461736197239273,0.786701453472928,26989,85053,94075,14982,82064,9
