"","subject_id","trial_id","Respondent","Response","Observed","pgroup","Actual","include","structure","trial_type","trial_structure_type","Variable","SE"
"2711","fz6ls3b8k7","3_d4","node3","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0601360065050543
"2712","fz6ls3b8k7","3_d4","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0601360065050543
"2713","g3ocqwey5l","1_c1","node3","A=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","A",0.0516281620177655
"2714","g3ocqwey5l","1_c1","sampled_variable","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0303647316140876
"2715","g3ocqwey5l","1_c4","node3","A=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0325723316654405
"2716","g3ocqwey5l","1_c4","sampled_variable","B=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0439205230578942
"2717","g3ocqwey5l","1_d2","node3","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0569116244973546
"2718","g3ocqwey5l","1_d2","sampled_variable","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0569116244973546
"2719","g3ocqwey5l","1_d3","node3","A=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,FALSE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","A",0.0312105450468502
"2720","g3ocqwey5l","1_d3","sampled_variable","Bu=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0573374324691989
"2721","g3ocqwey5l","2_c2","node3","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","B",0.0331705885212911
"2722","g3ocqwey5l","2_c2","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0309317332882649
"2723","g3ocqwey5l","2_c2","node3","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0573340706329434
"2724","g3ocqwey5l","2_c2","sampled_variable","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0573340706329434
"2725","g3ocqwey5l","2_d1","node3","A=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,FALSE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.0264213852704466
"2726","g3ocqwey5l","2_d1","sampled_variable","Au=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.0217490795423048
"2727","g3ocqwey5l","2_d4","node3","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,FALSE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0172425309876221
"2728","g3ocqwey5l","2_d4","sampled_variable","B=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","B",0.048692014675717
"2729","g3ocqwey5l","3_c5","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0549819912977524
"2730","g3ocqwey5l","3_c5","sampled_variable","A=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,FALSE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0
"2731","g3ocqwey5l","3_d3","node3","A=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","A",0.0353343356967062
"2732","g3ocqwey5l","3_d3","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0118336880641429
"2733","g3ocqwey5l","3_d6","node3","B=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0305027276864777
"2734","g3ocqwey5l","3_d6","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0548462684329549
"2735","g3ocqwey5l","3_d7","node3","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","A",0.0525723487382089
"2736","g3ocqwey5l","3_d7","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","A",0
"2737","geabwltqyl","1_c3","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.055884227425992
"2738","geabwltqyl","1_c3","sampled_variable","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0124216293214699
"2739","geabwltqyl","1_c5","node3","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0649817036200177
"2740","geabwltqyl","1_c5","sampled_variable","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0173892851853808
"2741","geabwltqyl","1_d1","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0564461065927187
"2742","geabwltqyl","1_d1","sampled_variable","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0564461065927187
"2743","geabwltqyl","1_d2","node3","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0569116244973546
"2744","geabwltqyl","1_d2","sampled_variable","A=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","A",0.0447778266971195
"2745","geabwltqyl","2_c1","node3","B=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0578658992394703
"2746","geabwltqyl","2_c1","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","A",0.0385421799621561
"2747","geabwltqyl","2_c4","node3","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0615174810815215
"2748","geabwltqyl","2_c4","sampled_variable","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0293704051271248
"2749","geabwltqyl","2_d2","node3","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"2750","geabwltqyl","2_d2","sampled_variable","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"2751","geabwltqyl","2_d7","node3","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.0589028270833309
"2752","geabwltqyl","2_d7","sampled_variable","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.046642226110208
"2753","geabwltqyl","3_c3","node3","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.0563724247280407
"2754","geabwltqyl","3_c3","sampled_variable","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.0563724247280407
"2755","geabwltqyl","3_d5","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0573340706329434
"2756","geabwltqyl","3_d5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0478002401017333
"2757","geabwltqyl","3_d5","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0573340706329434
"2758","geabwltqyl","3_d5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0478002401017333
"2759","geabwltqyl","3_d6","node3","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","A",0.0442975074543163
"2760","geabwltqyl","3_d6","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0548462684329549
"2761","gedauapbjt","1_c1","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0591917588755661
"2762","gedauapbjt","1_c1","sampled_variable","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0591917588755661
"2763","gedauapbjt","1_d1","node3","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0394086756033113
"2764","gedauapbjt","1_d1","sampled_variable","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0564461065927187
"2765","gedauapbjt","1_d4","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","B",0.0516748302942303
"2766","gedauapbjt","1_d4","sampled_variable","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0620097963530763
"2767","gedauapbjt","1_d6","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,FALSE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0302576823922454
"2768","gedauapbjt","1_d6","sampled_variable","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","A",0.0516748302942303
"2769","gedauapbjt","1_d7","node3","B=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.0446550316335502
"2770","gedauapbjt","1_d7","sampled_variable","B=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.0446550316335502
"2771","gedauapbjt","2_d2","node3","A=0","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","A",0.0478612803892021
"2772","gedauapbjt","2_d2","sampled_variable","Bu=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0588345603108279
"2773","gedauapbjt","3_c2","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","B",0.0276872531538609
"2774","gedauapbjt","3_c2","sampled_variable","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","B",0.0276872531538609
"2775","gedauapbjt","3_c2","node3","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,FALSE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","A",0.0228005987129378
"2776","gedauapbjt","3_c2","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","B",0.0381295971999709
"2777","gedauapbjt","3_c4","node3","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0568600308499112
"2778","gedauapbjt","3_c4","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0305470103314023
"2779","gedauapbjt","3_c5","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0549819912977524
"2780","gedauapbjt","3_c5","sampled_variable","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,FALSE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0134218954163718
"2781","gedauapbjt","3_d3","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0544925843115552
"2782","gedauapbjt","3_d3","sampled_variable","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0544925843115552
"2783","gedauapbjt","3_d5","node3","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","B",0.0309317332882649
"2784","gedauapbjt","3_d5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0478002401017333
"2785","gj9ycyykmv","1_c3","node3","B=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.055884227425992
"2786","gj9ycyykmv","1_c3","sampled_variable","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0399217985566783
"2787","gj9ycyykmv","1_d1","node3","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0394086756033113
"2788","gj9ycyykmv","1_d1","sampled_variable","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0394086756033113
"2789","gj9ycyykmv","1_d6","node3","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0624694749676542
"2790","gj9ycyykmv","1_d6","sampled_variable","Au=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","A",0.0516748302942303
"2791","gj9ycyykmv","2_c3","node3","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0502202556153797
"2792","gj9ycyykmv","2_c3","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0502202556153797
"2793","gj9ycyykmv","2_d2","node3","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0349145905763851
"2794","gj9ycyykmv","2_d2","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","A",0.0137921010275613
"2795","gj9ycyykmv","2_d7","node3","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.0589028270833309
"2796","gj9ycyykmv","2_d7","sampled_variable","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.046642226110208
"2797","gj9ycyykmv","3_c1","node3","A=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","A",0.0532443702466558
"2798","gj9ycyykmv","3_c1","sampled_variable","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","A",0.0288032919929238
"2799","gj9ycyykmv","3_c4","node3","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0568600308499112
"2800","gj9ycyykmv","3_c4","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A",0.0413343596158096
"2801","gj9ycyykmv","3_c5","node3","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0413541441930584
"2802","gj9ycyykmv","3_c5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0413541441930584
"2803","gj9ycyykmv","3_d3","node3","B=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","B",0.0504407739524756
"2804","gj9ycyykmv","3_d3","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=1,E=1","Disjunctive: A=0,B=1,E=1","A",0.0166342412144231
"2805","gj9ycyykmv","3_d4","node3","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","A",0.0601360065050543
"2806","gj9ycyykmv","3_d4","sampled_variable","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=0,E=0","Disjunctive: A=1,B=0,E=0","B",0.0281328051253992
"2807","gj9ycyykmv","3_d5","node3","Au=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0573340706329434
"2808","gj9ycyykmv","3_d5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0478002401017333
"2809","h9fdk9fzoa","1_c3","node3","B=1","TRUE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,FALSE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.0270632938682637
"2810","h9fdk9fzoa","1_c3","sampled_variable","Bu=0","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.0270632938682637
"2811","h9fdk9fzoa","1_d1","node3","Bu=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","B",0.0249749111284978
"2812","h9fdk9fzoa","1_d1","sampled_variable","A=0","TRUE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=0,E=0","Disjunctive: A=0,B=0,E=0","A",0.045720811704704
"2813","h9fdk9fzoa","1_d5","node3","Bu=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","B",0.0276872531538609
"2814","h9fdk9fzoa","1_d5","sampled_variable","Au=1","FALSE","A=.1,Au=.5,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0625477555777169
"2815","h9fdk9fzoa","2_c3","node3","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B",0.0335901220047843
"2816","h9fdk9fzoa","2_c3","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A",0.0502202556153797
"2817","h9fdk9fzoa","2_c5","node3","Bu=1","FALSE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B",0.0518753947586204
"2818","h9fdk9fzoa","2_c5","sampled_variable","Au=0","FALSE","A=.5,Au=.1,B=.5,Bu=.8",FALSE,TRUE,"conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A",0.0166342412144231
"2819","h9fdk9fzoa","2_d7","node3","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.046642226110208
"2820","h9fdk9fzoa","2_d7","sampled_variable","B=1","TRUE","A=.5,Au=.1,B=.5,Bu=.8",TRUE,TRUE,"disjunctive","A=1,B=1,E=1","Disjunctive: A=1,B=1,E=1","B",0.046642226110208
"2821","h9fdk9fzoa","3_c1","node3","B=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,FALSE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0335901220047843
"2822","h9fdk9fzoa","3_c1","sampled_variable","B=0","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"conjunctive","A=0,B=0,E=0","Conjunctive: A=0,B=0,E=0","B",0.0538640263379311
"2823","h9fdk9fzoa","3_c4","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0252903790153167
"2824","h9fdk9fzoa","3_c4","sampled_variable","B=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B",0.0383090439353705
"2825","h9fdk9fzoa","3_d2","node3","B=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0353794831336766
"2826","h9fdk9fzoa","3_d2","sampled_variable","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","A",0.0330099434577776
"2827","h9fdk9fzoa","3_d2","node3","Au=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","A",0.0330099434577776
"2828","h9fdk9fzoa","3_d2","sampled_variable","Bu=0","FALSE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=0,B=1,E=0","Disjunctive: A=0,B=1,E=0","B",0.0586225941284341
"2829","h9fdk9fzoa","3_d5","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","B",0.0223358080649171
"2830","h9fdk9fzoa","3_d5","sampled_variable","A=1","TRUE","A=.1,Au=.7,B=.8,Bu=.5",TRUE,TRUE,"disjunctive","A=1,B=0,E=1","Disjunctive: A=1,B=0,E=1","A",0.0478002401017333
"2831","h9fdk9fzoa","3_d6","node3","Bu=1","FALSE","A=.1,Au=.7,B=.8,Bu=.5",FALSE,TRUE,"disjunctive","A=1,B=1,E=0","Disjunctive: A=1,B=1,E=0","B",0.0235085803099071
