"","pg_tt","pgroup","trialtype","node3","n","prop","tv","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","Actual","baseline"
"190","2_d7","2","d7","B=1",14,0.194444444444444,NA,0.771790223254748,0.771790223254748,0.66890202427697,1,0.66890202427697,1,1,1,TRUE,0.125
"191","2_d7","2","d7","Bu=0",1,0.0138888888888889,0.176,0,-0.00732701644636734,0,0,-0.158723155875044,0.024390243902439,0,0.2,FALSE,0.125
"192","2_d7","2","d7","Bu=1",35,0.486111111111111,0.176,0.46284252027238,0.46284252027238,0.379530866623351,0.975609756097561,0.379530866623351,0.975609756097561,0.8,0.8,TRUE,0.125
"193","3_c1","3","c1","A=0",23,0.306666666666667,NA,0.252050183620629,0.252050183620629,0.252050183620629,1,0.252050183620629,1,1,1,TRUE,0.125
"194","3_c1","3","c1","A=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"195","3_c1","3","c1","Au=0",3,0.04,0,0.0148633079413221,0.0148633079413221,0.0148633079413221,0.3,0.0148633079413221,0.3,0.3,0.3,TRUE,0.125
"196","3_c1","3","c1","Au=1",5,0.0666666666666667,0,0,-0.0115794485571426,0,0,-0.0115794485571426,0.7,0,0.7,FALSE,0.125
"197","3_c1","3","c1","B=0",24,0.32,NA,0.0790022556170814,0.0790022556170814,0.0790022556170814,1,0.0790022556170814,1,1,1,TRUE,0.125
"198","3_c1","3","c1","B=1",7,0.0933333333333333,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"199","3_c1","3","c1","Bu=0",7,0.0933333333333333,0,0.0303044602570812,0.0303044602570812,0.0303044602570812,0.5,0.0303044602570812,0.5,0.5,0.5,TRUE,0.125
"200","3_c1","3","c1","Bu=1",6,0.08,0,0,-0.0132795101158995,0,0,-0.0132795101158995,0.5,0,0.5,FALSE,0.125
"201","3_c2","3","c2","A=0",34,0.557377049180328,NA,0.503630270923752,0.503630270923752,0.503630270923752,1,0.503630270923752,1,1,1,TRUE,0.125
"202","3_c2","3","c2","A=1",2,0.0327868852459016,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"203","3_c2","3","c2","Au=0",4,0.0655737704918033,0,0.0291700276785507,0.0291700276785507,0.0291700276785507,0.3,0.0291700276785507,0.3,0.3,0.3,TRUE,0.125
"204","3_c2","3","c2","Au=1",3,0.0491803278688525,0,0,-0.023182683070905,0,0,-0.023182683070905,0.7,0,0.7,FALSE,0.125
"205","3_c2","3","c2","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"206","3_c2","3","c2","B=1",9,0.147540983606557,NA,0,-0.0223733970740711,0,0,-0.0223733970740711,0,0,0,FALSE,0.125
"207","3_c2","3","c2","Bu=0",6,0.0983606557377049,0,0.0610217760133463,0.0610217760133463,0.0610217760133463,0.5,0.0610217760133463,0.5,0.5,0.5,TRUE,0.125
"208","3_c2","3","c2","Bu=1",3,0.0491803278688525,0,0,-0.0265240937858534,0,0,-0.0265240937858534,0.5,0,0.5,FALSE,0.125
"209","3_c3","3","c3","A=0",6,0.0789473684210526,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"210","3_c3","3","c3","A=1",10,0.131578947368421,NA,0,-0.140753192998134,0,0,-0.140753192998134,0,0,0,FALSE,0.125
"211","3_c3","3","c3","Au=0",10,0.131578947368421,0,0.0739035889295291,0.0739035889295291,0.0739035889295291,0.3,0.0739035889295291,0.3,0.3,0.3,TRUE,0.125
"212","3_c3","3","c3","Au=1",8,0.105263157894737,0,0,-0.0608261106229064,0,0,-0.0608261106229064,0.7,0,0.7,FALSE,0.125
"213","3_c3","3","c3","B=0",31,0.407894736842105,NA,0.411556343486101,0.411556343486101,0.411556343486101,1,0.411556343486101,1,1,1,TRUE,0.125
"214","3_c3","3","c3","B=1",2,0.0263157894736842,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"215","3_c3","3","c3","Bu=0",5,0.0657894736842105,0,0.156709134148804,0.156709134148804,0.156709134148804,0.5,0.156709134148804,0.5,0.5,0.5,TRUE,0.125
"216","3_c3","3","c3","Bu=1",4,0.0526315789473684,0,0,-0.0695993473744678,0,0,-0.0695993473744678,0.5,0,0.5,FALSE,0.125
"217","3_c4","3","c4","A=0",5,0.0649350649350649,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"218","3_c4","3","c4","A=1",6,0.0779220779220779,NA,0,-0.178225016771059,0,0,-0.342409391468003,0,0,0,FALSE,0.125
"219","3_c4","3","c4","Au=0",12,0.155844155844156,0.162,0.233827378933427,0.233827378933427,0.151987796306728,0.461538461538462,0.151987796306728,0.461538461538462,0.3,0.3,TRUE,0.125
"220","3_c4","3","c4","Au=1",4,0.051948051948052,0.162,0,-0.0543717213953717,0,0,-0.152398126808145,0.538461538461539,0,0.7,FALSE,0.125
"221","3_c4","3","c4","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"222","3_c4","3","c4","B=1",10,0.12987012987013,NA,0,-0.0740155557051204,0,0,-0.141878416328904,0,0,0,FALSE,0.125
"223","3_c4","3","c4","Bu=0",36,0.467532467532468,0.269,0.492948011558941,0.492948011558941,0.320416207513311,0.76923076923077,0.320416207513311,0.76923076923077,0.5,0.5,TRUE,0.125
"224","3_c4","3","c4","Bu=1",4,0.051948051948052,0.269,0,-0.0362870773453473,0,0,-0.179923492340931,0.230769230769231,0,0.5,FALSE,0.125
"225","3_c5","3","c5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"226","3_c5","3","c5","A=1",11,0.148648648648649,NA,0.646070794090474,0.646070794090474,0.341839107945611,1,0.341839107945611,1,1,1,TRUE,0.125
"227","3_c5","3","c5","Au=0",1,0.0135135135135135,0.3,0,0,0,0,-0.152029614766821,0,0,0.3,FALSE,0.125
"228","3_c5","3","c5","Au=1",22,0.297297297297297,0.3,0.334589688655971,0.334589688655971,0.15227996740015,1,0.15227996740015,1,0.7,0.7,TRUE,0.125
"229","3_c5","3","c5","B=0",1,0.0135135135135135,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"230","3_c5","3","c5","B=1",12,0.162162162162162,NA,0.26946822447318,0.26946822447318,0.142474299698186,1,0.142474299698186,1,1,1,TRUE,0.125
"231","3_c5","3","c5","Bu=0",2,0.027027027027027,0.5,0,0,0,0,-0.320488245980613,0,0,0.5,FALSE,0.125
"232","3_c5","3","c5","Bu=1",25,0.337837837837838,0.5,0.44740849183589,0.44740849183589,0.180088892757636,1,0.180088892757636,1,0.5,0.5,TRUE,0.125
"233","3_d1","3","d1","A=0",17,0.232876712328767,NA,0.357516653561563,0.357516653561563,0.357516653561563,1,0.357516653561563,1,1,1,TRUE,0.125
"234","3_d1","3","d1","A=1",1,0.0136986301369863,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"235","3_d1","3","d1","Au=0",4,0.0547945205479452,0,0.012487905332325,0.012487905332325,0.012487905332325,0.3,0.012487905332325,0.3,0.3,0.3,TRUE,0.125
"236","3_d1","3","d1","Au=1",4,0.0547945205479452,0,0,-0.0177882163620358,0,0,-0.0177882163620358,0.7,0,0.7,FALSE,0.125
"237","3_d1","3","d1","B=0",24,0.328767123287671,NA,0.566037842326782,0.566037842326782,0.566037842326782,1,0.566037842326782,1,1,1,TRUE,0.125
"238","3_d1","3","d1","B=1",9,0.123287671232877,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"239","3_d1","3","d1","Bu=0",12,0.164383561643836,0,0.18365264763006,0.18365264763006,0.18365264763006,0.5,0.18365264763006,0.5,0.5,0.5,TRUE,0.125
"240","3_d1","3","d1","Bu=1",2,0.0273972602739726,0,0,-0.101423030365927,0,0,-0.101423030365927,0.5,0,0.5,FALSE,0.125
"241","3_d2","3","d2","A=0",13,0.183098591549296,NA,0.276708278026883,0.276708278026883,0.168455574136424,1,0.168455574136424,1,1,1,TRUE,0.125
"242","3_d2","3","d2","A=1",1,0.0140845070422535,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"243","3_d2","3","d2","Au=0",6,0.0845070422535211,0,0.00864451979876478,0.00864451979876478,0.00504993489341185,0.3,0.00504993489341185,0.3,0.3,0.3,TRUE,0.125
"244","3_d2","3","d2","Au=1",8,0.112676056338028,0,0,-0.0143225389320311,0,0,-0.00804810576745131,0.7,0,0.7,FALSE,0.125
"245","3_d2","3","d2","B=0",2,0.028169014084507,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"246","3_d2","3","d2","B=1",7,0.0985915492957746,NA,0,-0.0959584743682389,0,0,-0.296608821174973,0,0,0,FALSE,0.125
"247","3_d2","3","d2","Bu=0",30,0.422535211267606,0.5,0.899790339806918,0.899790339806918,0.449895169903459,1,0.449895169903459,1,0.5,0.5,TRUE,0.125
"248","3_d2","3","d2","Bu=1",4,0.0563380281690141,0.5,0,0,0,0,-0.413445906423771,0,0,0.5,FALSE,0.125
"249","3_d3","3","d3","A=0",10,0.119047619047619,NA,0,-0.0606458233242306,0,0,-0.169912591095511,0,0,0,FALSE,0.125
"250","3_d3","3","d3","A=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"251","3_d3","3","d3","Au=0",2,0.0238095238095238,0,0,-0.00218499301822921,0,0,-0.00559144820610003,0.3,0,0.3,FALSE,0.125
"252","3_d3","3","d3","Au=1",1,0.0119047619047619,0,0,0.00311494341094472,0,0,0.00838949518153539,0.7,0,0.7,FALSE,0.125
"253","3_d3","3","d3","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"254","3_d3","3","d3","B=1",26,0.30952380952381,NA,0.496859152332432,0.496859152332432,0.296279419975429,1,0.296279419975429,1,1,1,TRUE,0.125
"255","3_d3","3","d3","Bu=0",1,0.0119047619047619,0.5,0,0,0,0,-0.449684089505251,0,0,0.5,FALSE,0.125
"256","3_d3","3","d3","Bu=1",44,0.523809523809524,0.5,0.826631311153804,0.826631311153804,0.413315655576902,1,0.413315655576902,1,0.5,0.5,TRUE,0.125
"257","3_d4","3","d4","A=0",3,0.0434782608695652,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"258","3_d4","3","d4","A=1",6,0.0869565217391304,NA,0,-0.195641154274036,0,0,-0.604231406781785,0,0,0,FALSE,0.125
"259","3_d4","3","d4","Au=0",36,0.521739130434783,0.7,0.623496249018715,0.623496249018715,0.187048874705614,1,0.187048874705614,1,0.3,0.3,TRUE,0.125
"260","3_d4","3","d4","Au=1",1,0.0144927536231884,0.7,0,0,0,0,-0.282635328444815,0,0,0.7,FALSE,0.125
"261","3_d4","3","d4","B=0",12,0.173913043478261,NA,0.397142676078666,0.397142676078666,0.231549556039629,1,0.231549556039629,1,1,1,TRUE,0.125
"262","3_d4","3","d4","B=1",5,0.072463768115942,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"263","3_d4","3","d4","Bu=0",2,0.0289855072463768,0,0.094220447231143,0.094220447231143,0.0496623469149049,0.5,0.0496623469149049,0.5,0.5,0.5,TRUE,0.125
"264","3_d4","3","d4","Bu=1",4,0.0579710144927536,0,0,-0.076792296126981,0,0,-0.0460918969238323,0.5,0,0.5,FALSE,0.125
"265","3_d5","3","d5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"266","3_d5","3","d5","A=1",17,0.223684210526316,NA,0.779181206661025,0.779181206661025,0.603771148596571,1,0.603771148596571,1,1,1,TRUE,0.125
"267","3_d5","3","d5","Au=0",1,0.0131578947368421,0.3,0,0,0,0,-0.186395655646449,0,0,0.3,FALSE,0.125
"268","3_d5","3","d5","Au=1",39,0.513157894736842,0.3,0.40392527656642,0.40392527656642,0.282747693596494,1,0.282747693596494,1,0.7,0.7,TRUE,0.125
"269","3_d5","3","d5","B=0",6,0.0789473684210526,NA,0,-0.160154108041993,0,0,-0.231691602560552,0,0,0,FALSE,0.125
"270","3_d5","3","d5","B=1",5,0.0657894736842105,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"271","3_d5","3","d5","Bu=0",5,0.0657894736842105,0,0,-0.0307843361602514,0,0,-0.0497768673445989,0.5,0,0.5,FALSE,0.125
"272","3_d5","3","d5","Bu=1",3,0.0394736842105263,0,0,0.0335047715522296,0,0,0.046739430528644,0.5,0,0.5,FALSE,0.125
"273","3_d6","3","d6","A=0",4,0.0481927710843374,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"274","3_d6","3","d6","A=1",8,0.0963855421686747,NA,0,-0.179048731088187,0,0,-0.414726572782023,0,0,0,FALSE,0.125
"275","3_d6","3","d6","Au=0",17,0.204819277108434,0.7,0.573589113634616,0.573589113634616,0.109899895014656,1,0.109899895014656,1,0.3,0.3,TRUE,0.125
"276","3_d6","3","d6","Au=1",1,0.0120481927710843,0.7,0,0,0,0,-0.197009666902078,0,0,0.7,FALSE,0.125
"277","3_d6","3","d6","B=0",2,0.0240963855421687,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"278","3_d6","3","d6","B=1",7,0.0843373493975904,NA,0,-0.0668754099158943,0,0,-0.182436331530323,0,0,0,FALSE,0.125
"279","3_d6","3","d6","Bu=0",40,0.481927710843373,0.5,0.638652280621422,0.638652280621422,0.182884548618365,1,0.182884548618365,1,0.5,0.5,TRUE,0.125
"280","3_d6","3","d6","Bu=1",4,0.0481927710843374,0.5,0,0,0,0,-0.270488567641138,0,0,0.5,FALSE,0.125
"281","3_d7","3","d7","A=0",1,0.0133333333333333,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"282","3_d7","3","d7","A=1",22,0.293333333333333,NA,0.457244762641117,0.457244762641117,0.415690319465694,1,0.415690319465694,1,1,1,TRUE,0.125
"283","3_d7","3","d7","Au=0",0,0,0.124,0,-0.0281219139287116,0,0,-0.109964267146598,0.176470588235294,0,0.3,FALSE,0.125
"284","3_d7","3","d7","Au=1",20,0.266666666666667,0.124,0.231518150507162,0.231518150507162,0.196790427931088,0.823529411764706,0.196790427931088,0.823529411764706,0.7,0.7,TRUE,0.125
"285","3_d7","3","d7","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"286","3_d7","3","d7","B=1",9,0.12,NA,0.203141211201619,0.203141211201619,0.182771205945061,1,0.182771205945061,1,1,1,TRUE,0.125
"287","3_d7","3","d7","Bu=0",4,0.0533333333333333,0.088,0,-0.102284336618569,0,0,-0.182501957534587,0.411764705882353,0,0.5,FALSE,0.125
"288","3_d7","3","d7","Bu=1",19,0.253333333333333,0.088,0.318075107574937,0.318075107574937,0.270363841438696,0.588235294117647,0.270363841438696,0.588235294117647,0.5,0.5,TRUE,0.125
